prompt_index,prompt_id,class,display_name,type,template,full_text,R_j_0,R_j_eps,median_margin,q10_margin,mean_margin,std_margin,num_samples,risk_level
7,329,wood,wood,generic,{} with damage,wood with damage,1.0,1.0,-0.921875,-1.609375,-1.0052083333333333,0.5108416598016345,21,high
11,333,wood,wood,specific,{} with liquid,wood with liquid,1.0,1.0,-0.65625,-1.515625,-0.7946428571428571,0.48119119041675507,21,high
5,327,wood,wood,generic,{} with flaw,wood with flaw,0.9523809523809523,0.9523809523809523,-0.546875,-1.234375,-0.6183035714285714,0.42974015988386144,21,high
3,325,wood,wood,generic,imperfect {},imperfect wood,0.8571428571428571,0.8571428571428571,-0.78125,-1.25,-0.6778273809523809,0.5164130024519851,21,medium
1,323,wood,wood,generic,flawed {},flawed wood,0.6666666666666666,0.7619047619047619,-0.171875,-1.140625,-0.3430059523809524,0.5430772938884374,21,medium
0,322,wood,wood,generic,damaged {},damaged wood,0.6666666666666666,0.6666666666666666,-0.140625,-0.859375,-0.1636904761904762,0.4985007994498646,21,medium
9,331,wood,wood,specific,{} with hole,wood with hole,0.6190476190476191,0.6666666666666666,-0.21875,-0.953125,-0.18973214285714285,0.5400463484376914,21,medium
8,330,wood,wood,specific,{} with color stain,wood with color stain,0.5238095238095238,0.5238095238095238,-0.09375,-0.875,-0.12351190476190477,0.5597839678233794,21,low
10,332,wood,wood,specific,{} with scratch,wood with scratch,0.47619047619047616,0.47619047619047616,0.09375,-0.375,0.10342261904761904,0.45619282172078196,21,low
4,326,wood,wood,generic,blemished {},blemished wood,0.09523809523809523,0.09523809523809523,0.765625,0.09375,0.8258928571428571,0.5823483469121901,21,low
2,324,wood,wood,generic,abnormal {},abnormal wood,0.0,0.0,2.390625,1.734375,2.4542410714285716,0.6014261678495122,21,low
6,328,wood,wood,generic,{} with defect,wood with defect,0.0,0.0,1.265625,0.59375,1.4337797619047619,0.6984534754002967,21,low
