class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_cashew_v1_k2,cashew-bad-000,1,1.495,0.1548,1.34,0.2074,0.2861
visa_cashew_v1_k2,cashew-bad-001,1,1.52,0.2074,1.3125,0.2122,0.2837
visa_cashew_v1_k2,cashew-bad-002,1,1.527,0.2072,1.32,0.2108,0.283
visa_cashew_v1_k2,cashew-bad-003,1,1.617,0.2031,1.414,0.1956,0.2815
visa_cashew_v1_k2,cashew-bad-004,1,1.614,0.2261,1.389,0.1997,0.2815
visa_cashew_v1_k2,cashew-bad-005,1,1.658,0.2314,1.427,0.1936,0.2834
visa_cashew_v1_k2,cashew-bad-006,1,1.638,0.353,1.285,0.2168,0.288
visa_cashew_v1_k2,cashew-bad-007,1,1.554,0.228,1.326,0.2098,0.284
visa_cashew_v1_k2,cashew-bad-008,1,1.62,0.1897,1.431,0.193,0.2878
visa_cashew_v1_k2,cashew-bad-009,1,1.595,0.2153,1.379,0.201,0.2874
visa_cashew_v1_k2,cashew-bad-010,1,1.584,0.2023,1.382,0.2007,0.2817
visa_cashew_v1_k2,cashew-bad-011,1,1.588,0.2113,1.377,0.2015,0.2827
visa_cashew_v1_k2,cashew-bad-012,1,1.607,0.2435,1.364,0.2036,0.2893
visa_cashew_v1_k2,cashew-bad-013,1,1.458,0.1769,1.281,0.2174,0.2852
visa_cashew_v1_k2,cashew-bad-014,1,1.522,0.2296,1.293,0.2153,0.2874
visa_cashew_v1_k2,cashew-bad-015,1,1.53,0.216,1.314,0.2118,0.2844
visa_cashew_v1_k2,cashew-bad-016,1,1.464,0.2441,1.22,0.228,0.2898
visa_cashew_v1_k2,cashew-bad-017,1,1.572,0.2383,1.334,0.2085,0.2844
visa_cashew_v1_k2,cashew-bad-018,1,1.555,0.2415,1.313,0.2119,0.2861
visa_cashew_v1_k2,cashew-bad-019,1,1.508,0.1648,1.343,0.207,0.2852
visa_cashew_v1_k2,cashew-bad-020,1,1.525,0.2815,1.244,0.2238,0.2842
visa_cashew_v1_k2,cashew-bad-021,1,1.585,0.2029,1.382,0.2007,0.284
visa_cashew_v1_k2,cashew-bad-022,1,1.475,0.2915,1.184,0.2345,0.2937
visa_cashew_v1_k2,cashew-bad-023,1,1.536,0.2394,1.297,0.2147,0.2842
visa_cashew_v1_k2,cashew-bad-024,1,1.499,0.2194,1.279,0.2177,0.2817
visa_cashew_v1_k2,cashew-bad-025,1,1.606,0.2283,1.378,0.2013,0.2876
visa_cashew_v1_k2,cashew-bad-026,1,1.6,0.2096,1.39,0.1995,0.282
visa_cashew_v1_k2,cashew-bad-027,1,1.607,0.2507,1.356,0.2048,0.2876
visa_cashew_v1_k2,cashew-bad-028,1,1.603,0.1915,1.411,0.196,0.2898
visa_cashew_v1_k2,cashew-bad-029,1,1.606,0.2693,1.337,0.208,0.287
visa_cashew_v1_k2,cashew-bad-030,1,1.579,0.3955,1.184,0.2344,0.2886
visa_cashew_v1_k2,cashew-bad-031,1,1.678,0.3298,1.348,0.2062,0.2861
visa_cashew_v1_k2,cashew-bad-032,1,1.517,0.3684,1.148,0.2408,0.284
visa_cashew_v1_k2,cashew-bad-033,1,1.477,0.2605,1.216,0.2286,0.2864
visa_cashew_v1_k2,cashew-bad-034,1,1.5205,0.354,1.166,0.2374,0.288
visa_cashew_v1_k2,cashew-bad-035,1,1.615,0.3813,1.234,0.2255,0.287
visa_cashew_v1_k2,cashew-bad-036,1,1.695,0.2876,1.408,0.1967,0.2908
visa_cashew_v1_k2,cashew-bad-037,1,1.666,0.3225,1.344,0.2069,0.285
visa_cashew_v1_k2,cashew-bad-038,1,1.56,0.2236,1.336,0.2081,0.2808
visa_cashew_v1_k2,cashew-bad-039,1,1.62,0.2773,1.343,0.207,0.2842
visa_cashew_v1_k2,cashew-bad-040,1,1.66,0.3232,1.337,0.208,0.283
visa_cashew_v1_k2,cashew-bad-041,1,1.618,0.279,1.339,0.2076,0.2844
visa_cashew_v1_k2,cashew-bad-042,1,1.62,0.2113,1.409,0.1964,0.2817
visa_cashew_v1_k2,cashew-bad-043,1,1.594,0.2266,1.367,0.2031,0.2869
visa_cashew_v1_k2,cashew-bad-044,1,1.602,0.1844,1.417,0.1951,0.2825
visa_cashew_v1_k2,cashew-bad-045,1,1.592,0.1881,1.403,0.1973,0.2856
visa_cashew_v1_k2,cashew-bad-046,1,1.629,0.2659,1.363,0.2037,0.2883
visa_cashew_v1_k2,cashew-bad-047,1,1.557,0.2485,1.309,0.2128,0.282
visa_cashew_v1_k2,cashew-bad-048,1,1.524,0.2458,1.278,0.2178,0.2827
visa_cashew_v1_k2,cashew-bad-049,1,1.605,0.1844,1.421,0.1945,0.2825
visa_cashew_v1_k2,cashew-bad-050,1,1.676,0.1989,1.477,0.1859,0.282
