class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_tile_v2_k2,tile-oil-000,1,1.963,-0.5063,2.469,0.07806,0.1694
mvtec_tile_v2_k2,tile-oil-001,1,1.916,-0.524,2.44,0.0802,0.1705
mvtec_tile_v2_k2,tile-oil-002,1,1.998,-0.542,2.54,0.0731,0.1692
mvtec_tile_v2_k2,tile-oil-003,1,1.886,-0.5615,2.447,0.07965,0.1694
mvtec_tile_v2_k2,tile-oil-004,1,1.925,-0.558,2.482,0.0771,0.1609
mvtec_tile_v2_k2,tile-oil-005,1,2.002,-0.6216,2.623,0.0676,0.1606
mvtec_tile_v2_k2,tile-oil-006,1,2.111,-0.564,2.676,0.06445,0.1638
mvtec_tile_v2_k2,tile-oil-007,1,1.938,-0.566,2.504,0.07556,0.164
mvtec_tile_v2_k2,tile-oil-008,1,2.01,-0.6147,2.625,0.06757,0.1606
mvtec_tile_v2_k2,tile-oil-009,1,2.02,-0.4429,2.463,0.07855,0.1678
mvtec_tile_v2_k2,tile-oil-010,1,1.872,-0.549,2.422,0.0816,0.1658
mvtec_tile_v2_k2,tile-oil-011,1,1.826,-0.5864,2.412,0.0822,0.1713
mvtec_tile_v2_k2,tile-oil-012,1,1.986,-0.6064,2.594,0.0696,0.1716
mvtec_tile_v2_k2,tile-oil-013,1,1.828,-0.584,2.412,0.0823,0.166
mvtec_tile_v2_k2,tile-oil-014,1,2.072,-0.543,2.615,0.0682,0.1611
mvtec_tile_v2_k2,tile-oil-015,1,2.064,-0.5337,2.598,0.0693,0.1693
mvtec_tile_v2_k2,tile-oil-016,1,2.24,-0.701,2.941,0.05014,0.1602
mvtec_tile_v2_k2,tile-oil-017,1,2.129,-0.5425,2.672,0.0647,0.1718
mvtec_tile_v2_k2,tile-good-019,0,2.453,-0.938,3.39,0.03256,0.12427
mvtec_tile_v2_k2,tile-good-002,0,2.488,-1.072,3.56,0.02763,0.1193
mvtec_tile_v2_k2,tile-good-005,0,2.51,-1.069,3.578,0.02715,0.118
mvtec_tile_v2_k2,tile-good-025,0,2.57,-0.949,3.52,0.02876,0.1251
mvtec_tile_v2_k2,tile-good-016,0,2.594,-1.029,3.623,0.026,0.12006
mvtec_tile_v2_k2,tile-good-015,0,2.55,-1.0625,3.613,0.02626,0.11816
mvtec_tile_v2_k2,tile-good-017,0,2.525,-1.027,3.553,0.02785,0.12195
mvtec_tile_v2_k2,tile-good-031,0,2.586,-1.036,3.621,0.02603,0.1194
mvtec_tile_v2_k2,tile-good-014,0,2.535,-1.08,3.615,0.0262,0.1184
mvtec_tile_v2_k2,tile-good-024,0,2.521,-1.046,3.566,0.02745,0.12024
mvtec_tile_v2_k2,tile-good-029,0,2.564,-0.9805,3.545,0.02806,0.12384
