class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_leather_v1_k2,leather-color-000,1,1.773,-0.2642,2.037,0.1153,0.1509
mvtec_leather_v1_k2,leather-color-001,1,1.9795,-0.38,2.36,0.0863,0.1482
mvtec_leather_v1_k2,leather-color-002,1,1.861,-0.263,2.125,0.10675,0.1509
mvtec_leather_v1_k2,leather-color-003,1,1.949,-0.3682,2.316,0.0897,0.1533
mvtec_leather_v1_k2,leather-color-004,1,1.893,-0.2993,2.191,0.10046,0.1519
mvtec_leather_v1_k2,leather-color-005,1,1.927,-0.3022,2.229,0.09717,0.1504
mvtec_leather_v1_k2,leather-color-006,1,1.942,-0.308,2.25,0.09534,0.1481
mvtec_leather_v1_k2,leather-color-007,1,1.968,-0.3154,2.283,0.0925,0.1501
mvtec_leather_v1_k2,leather-color-008,1,1.703,-0.1476,1.851,0.1357,0.159
mvtec_leather_v1_k2,leather-color-009,1,1.891,-0.367,2.258,0.0947,0.1504
mvtec_leather_v1_k2,leather-color-010,1,1.849,-0.26,2.11,0.1083,0.147
mvtec_leather_v1_k2,leather-color-011,1,1.847,-0.2935,2.14,0.1053,0.1526
mvtec_leather_v1_k2,leather-color-012,1,1.873,-0.2998,2.172,0.10223,0.155
mvtec_leather_v1_k2,leather-color-013,1,1.96,-0.389,2.35,0.08716,0.1497
mvtec_leather_v1_k2,leather-color-014,1,1.8545,-0.2343,2.088,0.11017,0.1516
mvtec_leather_v1_k2,leather-color-015,1,1.837,-0.06366,1.9,0.13,0.1613
mvtec_leather_v1_k2,leather-color-016,1,1.894,-0.2573,2.15,0.10425,0.1547
mvtec_leather_v1_k2,leather-color-017,1,1.843,-0.2349,2.078,0.11127,0.1556
mvtec_leather_v1_k2,leather-color-018,1,1.874,-0.3638,2.238,0.09644,0.1504
mvtec_leather_v1_k2,leather-good-019,0,1.997,-0.4763,2.473,0.07776,0.1423
mvtec_leather_v1_k2,leather-good-002,0,1.979,-0.496,2.475,0.07764,0.1418
mvtec_leather_v1_k2,leather-good-005,0,1.998,-0.4912,2.488,0.0766,0.1428
mvtec_leather_v1_k2,leather-good-025,0,1.967,-0.3755,2.342,0.0877,0.1481
mvtec_leather_v1_k2,leather-good-016,0,1.986,-0.466,2.453,0.0793,0.1427
mvtec_leather_v1_k2,leather-good-015,0,1.971,-0.48,2.451,0.0794,0.1432
mvtec_leather_v1_k2,leather-good-017,0,1.999,-0.4583,2.457,0.0789,0.1425
mvtec_leather_v1_k2,leather-good-031,0,1.994,-0.4673,2.46,0.0786,0.1431
mvtec_leather_v1_k2,leather-good-014,0,2.023,-0.4373,2.46,0.0787,0.1433
mvtec_leather_v1_k2,leather-good-024,0,1.959,-0.4187,2.377,0.0849,0.1482
mvtec_leather_v1_k2,leather-good-029,0,2.008,-0.4883,2.496,0.0761,0.1444
mvtec_leather_v1_k2,leather-good-011,0,2.031,-0.4666,2.498,0.076,0.1477
mvtec_leather_v1_k2,leather-good-012,0,2.008,-0.4663,2.475,0.0777,0.1439
mvtec_leather_v1_k2,leather-good-013,0,1.958,-0.4946,2.453,0.0792,0.1465
mvtec_leather_v1_k2,leather-good-004,0,1.989,-0.4922,2.48,0.07715,0.1437
mvtec_leather_v1_k2,leather-good-008,0,2.01,-0.488,2.498,0.076,0.1445
mvtec_leather_v1_k2,leather-good-020,0,1.996,-0.4736,2.469,0.078,0.1442
mvtec_leather_v1_k2,leather-good-009,0,2.008,-0.4795,2.488,0.0768,0.1425
mvtec_leather_v1_k2,leather-good-007,0,1.982,-0.503,2.484,0.0769,0.142
mvtec_leather_v1_k2,leather-good-022,0,1.984,-0.4421,2.426,0.0812,0.1423
mvtec_leather_v1_k2,leather-good-023,0,1.99,-0.4016,2.393,0.0838,0.1423
mvtec_leather_v1_k2,leather-good-027,0,2.008,-0.4683,2.477,0.0776,0.1443
mvtec_leather_v1_k2,leather-good-001,0,2.004,-0.4595,2.463,0.0785,0.1455
mvtec_leather_v1_k2,leather-good-018,0,1.995,-0.4805,2.477,0.0776,0.143
