class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_capsules_v2_k2,capsules-bad-000,1,1.423,0.984,0.439,0.392,0.3074
visa_capsules_v2_k2,capsules-bad-001,1,1.364,0.923,0.4414,0.3914,0.3064
visa_capsules_v2_k2,capsules-bad-002,1,1.418,0.9824,0.4355,0.3928,0.3086
visa_capsules_v2_k2,capsules-bad-003,1,1.403,0.9697,0.4336,0.3933,0.3074
visa_capsules_v2_k2,capsules-bad-004,1,1.369,0.944,0.4253,0.3953,0.3076
visa_capsules_v2_k2,capsules-bad-005,1,1.449,1.017,0.4326,0.3936,0.311
visa_capsules_v2_k2,capsules-bad-006,1,1.34,0.9,0.44,0.3918,0.3079
visa_capsules_v2_k2,capsules-bad-007,1,1.3955,0.9707,0.4248,0.3953,0.3042
visa_capsules_v2_k2,capsules-bad-008,1,1.42,0.993,0.4268,0.395,0.3062
visa_capsules_v2_k2,capsules-bad-009,1,1.42,0.9775,0.4424,0.391,0.3167
visa_capsules_v2_k2,capsules-bad-010,1,1.414,0.978,0.436,0.3926,0.31
visa_capsules_v2_k2,capsules-bad-011,1,1.376,0.95,0.4258,0.395,0.3123
visa_capsules_v2_k2,capsules-bad-012,1,1.405,0.9883,0.417,0.3972,0.3083
visa_capsules_v2_k2,capsules-bad-013,1,1.339,0.9185,0.4204,0.3965,0.3093
visa_capsules_v2_k2,capsules-bad-014,1,1.348,0.9243,0.4233,0.3958,0.3142
visa_capsules_v2_k2,capsules-bad-015,1,1.395,0.9736,0.421,0.3962,0.3135
visa_capsules_v2_k2,capsules-bad-016,1,1.407,0.9897,0.4175,0.3972,0.3147
visa_capsules_v2_k2,capsules-bad-017,1,1.398,0.967,0.4316,0.3938,0.3088
visa_capsules_v2_k2,capsules-bad-018,1,1.498,1.054,0.4443,0.3906,0.3083
visa_capsules_v2_k2,capsules-bad-019,1,1.345,0.9395,0.4053,0.4001,0.3096
visa_capsules_v2_k2,capsules-bad-020,1,1.434,1.012,0.4219,0.396,0.3093
visa_capsules_v2_k2,capsules-bad-021,1,1.458,1.036,0.4219,0.396,0.3071
visa_capsules_v2_k2,capsules-bad-022,1,1.385,0.965,0.42,0.3965,0.3064
visa_capsules_v2_k2,capsules-bad-023,1,1.368,0.9375,0.4307,0.394,0.3064
visa_capsules_v2_k2,capsules-bad-024,1,1.403,0.961,0.4424,0.391,0.3132
visa_capsules_v2_k2,capsules-bad-025,1,1.352,0.9307,0.421,0.3962,0.3125
visa_capsules_v2_k2,capsules-bad-026,1,1.327,0.96,0.3672,0.4092,0.3147
visa_capsules_v2_k2,capsules-bad-027,1,1.377,0.938,0.439,0.392,0.3025
visa_capsules_v2_k2,capsules-bad-028,1,1.438,0.9785,0.46,0.387,0.3142
visa_capsules_v2_k2,capsules-bad-029,1,1.445,1.023,0.4219,0.396,0.3066
visa_capsules_v2_k2,capsules-bad-030,1,1.388,0.9546,0.433,0.3933,0.3098
visa_capsules_v2_k2,capsules-bad-031,1,1.422,1.005,0.417,0.3972,0.3113
visa_capsules_v2_k2,capsules-bad-032,1,1.352,0.9434,0.4082,0.3994,0.3057
visa_capsules_v2_k2,capsules-bad-033,1,1.356,0.9575,0.399,0.4016,0.3113
visa_capsules_v2_k2,capsules-bad-034,1,1.362,0.952,0.4102,0.399,0.3098
visa_capsules_v2_k2,capsules-bad-035,1,1.423,1.013,0.4102,0.399,0.307
visa_capsules_v2_k2,capsules-bad-036,1,1.39,0.9697,0.42,0.3965,0.3152
visa_capsules_v2_k2,capsules-bad-037,1,1.425,0.995,0.4297,0.3943,0.308
visa_capsules_v2_k2,capsules-bad-038,1,1.447,1.022,0.4248,0.3953,0.31
visa_capsules_v2_k2,capsules-bad-039,1,1.383,0.971,0.4116,0.3984,0.3052
visa_capsules_v2_k2,capsules-bad-040,1,1.436,1.022,0.413,0.3982,0.308
