class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_pcb1_v2_k2,pcb1-bad-000,1,2.746,-0.4695,3.215,0.03857,0.2477
visa_pcb1_v2_k2,pcb1-bad-001,1,2.63,-0.4595,3.09,0.04352,0.252
visa_pcb1_v2_k2,pcb1-bad-002,1,2.555,-0.4858,3.041,0.04562,0.2563
visa_pcb1_v2_k2,pcb1-bad-003,1,2.633,-0.5327,3.166,0.0405,0.2487
visa_pcb1_v2_k2,pcb1-bad-004,1,2.684,-0.4304,3.113,0.04254,0.2512
visa_pcb1_v2_k2,pcb1-bad-005,1,2.62,-0.482,3.102,0.04306,0.2488
visa_pcb1_v2_k2,pcb1-bad-006,1,2.617,-0.397,3.014,0.04678,0.2617
visa_pcb1_v2_k2,pcb1-bad-007,1,2.6,-0.458,3.059,0.0449,0.2576
visa_pcb1_v2_k2,pcb1-bad-008,1,2.531,-0.3696,2.9,0.05212,0.258
visa_pcb1_v2_k2,pcb1-bad-009,1,2.611,-0.3926,3.004,0.04724,0.2499
visa_pcb1_v2_k2,pcb1-bad-010,1,2.611,-0.5005,3.111,0.04263,0.2402
visa_pcb1_v2_k2,pcb1-bad-011,1,2.576,-0.4312,3.008,0.0471,0.2462
visa_pcb1_v2_k2,pcb1-bad-012,1,2.61,-0.3955,3.004,0.0472,0.2471
visa_pcb1_v2_k2,pcb1-bad-013,1,2.652,-0.61,3.262,0.0369,0.248
visa_pcb1_v2_k2,pcb1-bad-014,1,2.604,-0.4365,3.04,0.04565,0.2478
visa_pcb1_v2_k2,pcb1-bad-015,1,2.727,-0.552,3.277,0.03632,0.2388
visa_pcb1_v2_k2,pcb1-bad-016,1,2.717,-0.5825,3.299,0.03558,0.2417
visa_pcb1_v2_k2,pcb1-bad-017,1,2.736,-0.5103,3.246,0.03745,0.2496
visa_pcb1_v2_k2,pcb1-bad-018,1,2.682,-0.5737,3.256,0.03714,0.2441
visa_pcb1_v2_k2,pcb1-bad-019,1,2.69,-0.564,3.254,0.0372,0.2382
visa_pcb1_v2_k2,pcb1-bad-020,1,2.623,-0.6147,3.238,0.03778,0.241
visa_pcb1_v2_k2,pcb1-bad-021,1,2.738,-0.565,3.303,0.03546,0.2466
visa_pcb1_v2_k2,pcb1-bad-022,1,2.732,-0.53,3.262,0.0369,0.2435
visa_pcb1_v2_k2,pcb1-bad-023,1,2.719,-0.547,3.266,0.03677,0.2401
visa_pcb1_v2_k2,pcb1-bad-024,1,2.686,-0.56,3.246,0.03748,0.2527
visa_pcb1_v2_k2,pcb1-bad-025,1,2.674,-0.559,3.232,0.03793,0.2456
visa_pcb1_v2_k2,pcb1-bad-026,1,2.648,-0.5664,3.215,0.0386,0.246
visa_pcb1_v2_k2,pcb1-bad-027,1,2.713,-0.546,3.258,0.03702,0.2334
visa_pcb1_v2_k2,pcb1-bad-028,1,2.674,-0.534,3.207,0.03888,0.2418
visa_pcb1_v2_k2,pcb1-bad-029,1,2.701,-0.6104,3.312,0.0352,0.2444
visa_pcb1_v2_k2,pcb1-bad-030,1,2.709,-0.505,3.215,0.03864,0.2412
