class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_candle_v2_k2,candle-bad-000,1,2.615,-0.658,3.273,0.0365,0.1359
visa_candle_v2_k2,candle-bad-001,1,2.578,-0.4683,3.047,0.04538,0.1431
visa_candle_v2_k2,candle-bad-002,1,2.541,-0.5913,3.133,0.04178,0.1426
visa_candle_v2_k2,candle-bad-003,1,2.535,-0.5547,3.09,0.04352,0.1403
visa_candle_v2_k2,candle-bad-004,1,2.605,-0.5103,3.115,0.04245,0.1472
visa_candle_v2_k2,candle-bad-005,1,2.553,-0.5312,3.084,0.04376,0.1497
visa_candle_v2_k2,candle-bad-006,1,2.57,-0.594,3.164,0.04053,0.1385
visa_candle_v2_k2,candle-bad-007,1,2.586,-0.547,3.133,0.04178,0.1467
visa_candle_v2_k2,candle-bad-008,1,2.574,-0.531,3.105,0.0429,0.1482
visa_candle_v2_k2,candle-bad-009,1,2.51,-0.555,3.064,0.0446,0.1476
visa_candle_v2_k2,candle-bad-010,1,2.543,-0.622,3.164,0.0405,0.1423
visa_candle_v2_k2,candle-bad-011,1,2.621,-0.625,3.246,0.03748,0.131
visa_candle_v2_k2,candle-bad-012,1,2.582,-0.5664,3.148,0.04114,0.1405
visa_candle_v2_k2,candle-bad-013,1,2.6,-0.5728,3.172,0.04022,0.1422
visa_candle_v2_k2,candle-bad-014,1,2.623,-0.6235,3.246,0.03745,0.1346
visa_candle_v2_k2,candle-bad-015,1,2.564,-0.639,3.203,0.03903,0.1377
visa_candle_v2_k2,candle-bad-016,1,2.56,-0.645,3.205,0.03897,0.138
visa_candle_v2_k2,candle-bad-017,1,2.613,-0.6006,3.215,0.03864,0.1349
visa_candle_v2_k2,candle-bad-018,1,2.604,-0.633,3.236,0.0378,0.1329
visa_candle_v2_k2,candle-bad-019,1,2.623,-0.615,3.238,0.03775,0.1404
visa_candle_v2_k2,candle-bad-020,1,2.57,-0.5923,3.162,0.0406,0.1342
visa_candle_v2_k2,candle-bad-021,1,2.611,-0.5786,3.19,0.03955,0.137
visa_candle_v2_k2,candle-bad-022,1,2.547,-0.6045,3.152,0.04105,0.1357
visa_candle_v2_k2,candle-bad-023,1,2.549,-0.578,3.127,0.04202,0.1383
visa_candle_v2_k2,candle-bad-024,1,2.637,-0.5933,3.23,0.03806,0.1285
visa_candle_v2_k2,candle-bad-025,1,2.62,-0.601,3.22,0.03842,0.1326
visa_candle_v2_k2,candle-bad-026,1,2.615,-0.5576,3.172,0.0402,0.1351
visa_candle_v2_k2,candle-bad-027,1,2.623,-0.584,3.207,0.0389,0.1378
visa_candle_v2_k2,candle-bad-028,1,2.617,-0.657,3.273,0.03647,0.1333
visa_candle_v2_k2,candle-bad-029,1,2.57,-0.67,3.24,0.0377,0.1364
visa_candle_v2_k2,candle-bad-030,1,2.629,-0.579,3.207,0.03888,0.1342
visa_candle_v2_k2,candle-bad-031,1,2.57,-0.601,3.172,0.04025,0.1312
visa_candle_v2_k2,candle-bad-032,1,2.61,-0.5586,3.168,0.04037,0.1389
visa_candle_v2_k2,candle-bad-033,1,2.568,-0.6064,3.176,0.04013,0.1342
visa_candle_v2_k2,candle-bad-034,1,2.605,-0.592,3.197,0.03928,0.1466
visa_candle_v2_k2,candle-bad-035,1,2.604,-0.6436,3.246,0.03745,0.1407
visa_candle_v2_k2,candle-bad-036,1,2.572,-0.6206,3.193,0.03943,0.1367
visa_candle_v2_k2,candle-bad-037,1,2.564,-0.534,3.098,0.04315,0.142
visa_candle_v2_k2,candle-bad-038,1,2.543,-0.6436,3.188,0.03967,0.1355
visa_candle_v2_k2,candle-bad-039,1,2.625,-0.69,3.314,0.03506,0.1403
visa_candle_v2_k2,candle-bad-040,1,2.547,-0.618,3.164,0.0405,0.1357
visa_candle_v2_k2,candle-bad-041,1,2.58,-0.605,3.186,0.03973,0.1403
visa_candle_v2_k2,candle-bad-042,1,2.582,-0.59,3.172,0.04025,0.1323
visa_candle_v2_k2,candle-bad-043,1,2.574,-0.5996,3.174,0.04016,0.1395
visa_candle_v2_k2,candle-bad-044,1,2.588,-0.5117,3.1,0.04312,0.1367
visa_candle_v2_k2,candle-bad-045,1,2.61,-0.543,3.152,0.041,0.1367
visa_candle_v2_k2,candle-bad-046,1,2.582,-0.63,3.21,0.03873,0.1354
visa_candle_v2_k2,candle-bad-047,1,2.59,-0.5977,3.188,0.03964,0.1349
visa_candle_v2_k2,candle-bad-048,1,2.596,-0.5903,3.186,0.0397,0.1282
visa_candle_v2_k2,candle-bad-049,1,2.584,-0.5654,3.148,0.0411,0.1356
visa_candle_v2_k2,candle-bad-050,1,2.568,-0.5723,3.14,0.04147,0.1327
visa_candle_v2_k2,candle-bad-051,1,2.66,-0.6025,3.262,0.03687,0.1312
visa_candle_v2_k2,candle-bad-052,1,2.605,-0.584,3.19,0.03955,0.1322
visa_candle_v2_k2,candle-bad-053,1,2.598,-0.4849,3.082,0.04382,0.1407
visa_candle_v2_k2,candle-bad-054,1,2.56,-0.6157,3.176,0.04007,0.1365
visa_candle_v2_k2,candle-bad-055,1,2.64,-0.546,3.188,0.03967,0.1403
visa_candle_v2_k2,candle-bad-056,1,2.574,-0.5947,3.168,0.04034,0.1411
visa_candle_v2_k2,candle-bad-057,1,2.64,-0.53,3.17,0.04028,0.1326
visa_candle_v2_k2,candle-bad-058,1,2.617,-0.64,3.258,0.03708,0.1407
visa_candle_v2_k2,candle-bad-059,1,2.607,-0.6084,3.215,0.03857,0.1382
visa_candle_v2_k2,candle-bad-060,1,2.596,-0.6006,3.195,0.0393,0.1371
visa_candle_v2_k2,candle-bad-061,1,2.604,-0.5654,3.168,0.04034,0.1492
visa_candle_v2_k2,candle-bad-062,1,2.615,-0.601,3.217,0.03854,0.1382
visa_candle_v2_k2,candle-bad-063,1,2.541,-0.5464,3.088,0.04364,0.1412
visa_candle_v2_k2,candle-bad-064,1,2.525,-0.6226,3.148,0.04117,0.1393
visa_candle_v2_k2,candle-bad-065,1,2.555,-0.5435,3.098,0.04318,0.1503
visa_candle_v2_k2,candle-bad-066,1,2.555,-0.528,3.082,0.04382,0.1481
visa_candle_v2_k2,candle-bad-067,1,2.615,-0.5864,3.201,0.0391,0.1414
visa_candle_v2_k2,candle-bad-068,1,2.62,-0.5376,3.156,0.04083,0.1464
visa_candle_v2_k2,candle-bad-069,1,2.617,-0.584,3.201,0.03912,0.1432
visa_candle_v2_k2,candle-bad-070,1,2.572,-0.4277,3.0,0.04742,0.1438
visa_candle_v2_k2,candle-bad-071,1,2.639,-0.545,3.184,0.0398,0.1295
visa_candle_v2_k2,candle-bad-072,1,2.55,-0.5034,3.055,0.04504,0.1464
visa_candle_v2_k2,candle-bad-073,1,2.633,-0.4731,3.105,0.04288,0.1403
visa_candle_v2_k2,candle-bad-074,1,2.617,-0.438,3.055,0.04498,0.1458
visa_candle_v2_k2,candle-bad-075,1,2.61,-0.4817,3.092,0.0435,0.138
visa_candle_v2_k2,candle-bad-076,1,2.637,-0.4314,3.068,0.04443,0.1442
visa_candle_v2_k2,candle-bad-077,1,2.598,-0.4724,3.07,0.04437,0.1458
visa_candle_v2_k2,candle-bad-078,1,2.623,-0.4094,3.033,0.046,0.1555
