class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_macaroni1_v1_k2,macaroni1-bad-000,1,1.631,0.2515,1.379,0.201,0.2175
visa_macaroni1_v1_k2,macaroni1-bad-001,1,1.571,0.3552,1.216,0.2286,0.2175
visa_macaroni1_v1_k2,macaroni1-bad-002,1,1.605,0.3054,1.3,0.2141,0.2175
visa_macaroni1_v1_k2,macaroni1-bad-003,1,1.615,0.3079,1.308,0.2129,0.215
visa_macaroni1_v1_k2,macaroni1-bad-004,1,1.655,0.3079,1.348,0.2063,0.2092
visa_macaroni1_v1_k2,macaroni1-bad-005,1,1.719,0.3079,1.411,0.196,0.2153
visa_macaroni1_v1_k2,macaroni1-bad-006,1,1.635,0.2612,1.373,0.202,0.2228
visa_macaroni1_v1_k2,macaroni1-bad-007,1,1.659,0.3298,1.329,0.2092,0.2172
visa_macaroni1_v1_k2,macaroni1-bad-008,1,1.665,0.3706,1.295,0.2151,0.2168
visa_macaroni1_v1_k2,macaroni1-bad-009,1,1.716,0.3774,1.338,0.2078,0.2168
visa_macaroni1_v1_k2,macaroni1-bad-010,1,1.659,0.3198,1.34,0.2076,0.2207
visa_macaroni1_v1_k2,macaroni1-bad-011,1,1.643,0.2693,1.373,0.2021,0.2162
visa_macaroni1_v1_k2,macaroni1-bad-012,1,1.709,0.3103,1.398,0.198,0.2196
visa_macaroni1_v1_k2,macaroni1-bad-013,1,1.64,0.3481,1.291,0.2156,0.2162
visa_macaroni1_v1_k2,macaroni1-bad-014,1,1.676,0.3752,1.301,0.2141,0.223
visa_macaroni1_v1_k2,macaroni1-bad-015,1,1.715,0.3567,1.358,0.2046,0.2207
visa_macaroni1_v1_k2,macaroni1-bad-016,1,1.652,0.3042,1.348,0.2062,0.2292
visa_macaroni1_v1_k2,macaroni1-bad-017,1,1.648,0.312,1.336,0.2081,0.2168
visa_macaroni1_v1_k2,macaroni1-bad-018,1,1.621,0.271,1.35,0.2058,0.2136
visa_macaroni1_v1_k2,macaroni1-bad-019,1,1.652,0.3352,1.317,0.2113,0.2245
visa_macaroni1_v1_k2,macaroni1-bad-020,1,1.669,0.3142,1.3545,0.2051,0.2168
visa_macaroni1_v1_k2,macaroni1-bad-021,1,1.748,0.3608,1.387,0.1998,0.2168
visa_macaroni1_v1_k2,macaroni1-bad-022,1,1.62,0.3198,1.301,0.2141,0.2222
visa_macaroni1_v1_k2,macaroni1-bad-023,1,1.571,0.2964,1.275,0.2184,0.2189
visa_macaroni1_v1_k2,macaroni1-bad-024,1,1.642,0.29,1.352,0.2056,0.2184
visa_macaroni1_v1_k2,macaroni1-bad-025,1,1.576,0.352,1.225,0.2272,0.2167
visa_macaroni1_v1_k2,macaroni1-bad-026,1,1.614,0.3274,1.287,0.2164,0.218
visa_macaroni1_v1_k2,macaroni1-bad-027,1,1.55,0.341,1.209,0.23,0.2195
visa_macaroni1_v1_k2,macaroni1-bad-028,1,1.537,0.3745,1.162,0.2382,0.2231
visa_macaroni1_v1_k2,macaroni1-bad-029,1,1.683,0.3284,1.3545,0.2052,0.2245
visa_macaroni1_v1_k2,macaroni1-bad-030,1,1.548,0.3052,1.242,0.224,0.2216
visa_macaroni1_v1_k2,macaroni1-bad-031,1,1.59,0.3975,1.192,0.2328,0.2246
visa_macaroni1_v1_k2,macaroni1-bad-032,1,1.578,0.2913,1.287,0.2164,0.2206
visa_macaroni1_v1_k2,macaroni1-bad-033,1,1.618,0.3508,1.268,0.2197,0.2295
visa_macaroni1_v1_k2,macaroni1-bad-034,1,1.566,0.3477,1.219,0.2281,0.2253
visa_macaroni1_v1_k2,macaroni1-bad-035,1,1.477,0.3044,1.172,0.2365,0.2246
visa_macaroni1_v1_k2,macaroni1-bad-036,1,1.526,0.327,1.199,0.2316,0.2256
visa_macaroni1_v1_k2,macaroni1-bad-037,1,1.478,0.3032,1.174,0.2361,0.2217
visa_macaroni1_v1_k2,macaroni1-bad-038,1,1.64,0.358,1.281,0.2173,0.2191
visa_macaroni1_v1_k2,macaroni1-bad-039,1,1.579,0.2952,1.284,0.2169,0.2144
visa_macaroni1_v1_k2,macaroni1-bad-040,1,1.565,0.3042,1.262,0.2207,0.2147
visa_macaroni1_v1_k2,macaroni1-bad-041,1,1.549,0.3433,1.205,0.2305,0.221
visa_macaroni1_v1_k2,macaroni1-bad-042,1,1.643,0.341,1.302,0.2139,0.2207
visa_macaroni1_v1_k2,macaroni1-bad-043,1,1.545,0.267,1.277,0.2179,0.2191
visa_macaroni1_v1_k2,macaroni1-bad-044,1,1.643,0.34,1.303,0.2137,0.2153
visa_macaroni1_v1_k2,macaroni1-bad-045,1,1.543,0.2715,1.271,0.219,0.2184
visa_macaroni1_v1_k2,macaroni1-bad-046,1,1.642,0.366,1.275,0.2183,0.2137
visa_macaroni1_v1_k2,macaroni1-bad-047,1,1.547,0.2979,1.249,0.2229,0.2125
visa_macaroni1_v1_k2,macaroni1-bad-048,1,1.649,0.3289,1.32,0.2107,0.2148
visa_macaroni1_v1_k2,macaroni1-bad-049,1,1.661,0.3079,1.354,0.2053,0.2195
visa_macaroni1_v1_k2,macaroni1-bad-050,1,1.723,0.3237,1.398,0.198,0.2203
visa_macaroni1_v1_k2,macaroni1-bad-051,1,1.747,0.32,1.427,0.1936,0.2196
visa_macaroni1_v1_k2,macaroni1-bad-052,1,1.668,0.2612,1.406,0.1968,0.2144
visa_macaroni1_v1_k2,macaroni1-bad-053,1,1.639,0.3394,1.299,0.2142,0.2279
visa_macaroni1_v1_k2,macaroni1-bad-054,1,1.592,0.3557,1.236,0.2251,0.2225
visa_macaroni1_v1_k2,macaroni1-bad-055,1,1.703,0.3137,1.39,0.1995,0.2202
visa_macaroni1_v1_k2,macaroni1-bad-056,1,1.649,0.3337,1.315,0.2115,0.2203
visa_macaroni1_v1_k2,macaroni1-bad-057,1,1.615,0.3672,1.248,0.223,0.2222
visa_macaroni1_v1_k2,macaroni1-bad-058,1,1.543,0.273,1.27,0.2192,0.2213
visa_macaroni1_v1_k2,macaroni1-bad-059,1,1.532,0.219,1.313,0.2119,0.2219
visa_macaroni1_v1_k2,macaroni1-bad-060,1,1.582,0.3174,1.265,0.2202,0.226
visa_macaroni1_v1_k2,macaroni1-bad-061,1,1.62,0.2463,1.374,0.202,0.2157
visa_macaroni1_v1_k2,macaroni1-bad-062,1,1.708,0.3215,1.387,0.2,0.2224
visa_macaroni1_v1_k2,macaroni1-bad-063,1,1.623,0.285,1.338,0.2078,0.2224
visa_macaroni1_v1_k2,macaroni1-bad-064,1,1.529,0.2935,1.236,0.2252,0.222
visa_macaroni1_v1_k2,macaroni1-bad-065,1,1.559,0.3518,1.207,0.2302,0.2241
visa_macaroni1_v1_k2,macaroni1-bad-066,1,1.693,0.3538,1.34,0.2075,0.2241
visa_macaroni1_v1_k2,macaroni1-bad-067,1,1.754,0.3623,1.392,0.1991,0.2191
visa_macaroni1_v1_k2,macaroni1-bad-068,1,1.708,0.3804,1.328,0.2096,0.2179
visa_macaroni1_v1_k2,macaroni1-bad-069,1,1.574,0.3025,1.271,0.219,0.2208
visa_macaroni1_v1_k2,macaroni1-bad-070,1,1.642,0.3682,1.273,0.2186,0.2168
visa_macaroni1_v1_k2,macaroni1-bad-071,1,1.672,0.3792,1.293,0.2153,0.2236
visa_macaroni1_v1_k2,macaroni1-bad-072,1,1.632,0.295,1.337,0.208,0.2175
visa_macaroni1_v1_k2,macaroni1-bad-073,1,1.676,0.2866,1.389,0.1996,0.2078
visa_macaroni1_v1_k2,macaroni1-bad-074,1,1.627,0.368,1.259,0.2212,0.2261
visa_macaroni1_v1_k2,macaroni1-bad-075,1,1.66,0.3413,1.318,0.211,0.2196
visa_macaroni1_v1_k2,macaroni1-bad-076,1,1.6875,0.391,1.297,0.2147,0.2256
visa_macaroni1_v1_k2,macaroni1-bad-077,1,1.697,0.3887,1.309,0.2128,0.2212
visa_macaroni1_v1_k2,macaroni1-bad-078,1,1.599,0.358,1.24,0.2244,0.2269
visa_macaroni1_v1_k2,macaroni1-bad-079,1,1.661,0.3362,1.325,0.21,0.2253
visa_macaroni1_v1_k2,macaroni1-bad-080,1,1.605,0.3103,1.295,0.215,0.2223
visa_macaroni1_v1_k2,macaroni1-bad-081,1,1.607,0.334,1.273,0.2186,0.2277
visa_macaroni1_v1_k2,macaroni1-bad-082,1,1.689,0.3633,1.326,0.2098,0.2211
visa_macaroni1_v1_k2,macaroni1-bad-083,1,1.594,0.2964,1.297,0.2146,0.2225
visa_macaroni1_v1_k2,macaroni1-bad-084,1,1.602,0.315,1.287,0.2164,0.2188
visa_macaroni1_v1_k2,macaroni1-bad-085,1,1.644,0.3225,1.321,0.2107,0.222
visa_macaroni1_v1_k2,macaroni1-bad-086,1,1.522,0.3267,1.195,0.2322,0.2269
visa_macaroni1_v1_k2,macaroni1-bad-087,1,1.646,0.341,1.306,0.2133,0.23
visa_macaroni1_v1_k2,macaroni1-bad-088,1,1.596,0.3674,1.229,0.2264,0.2305
visa_macaroni1_v1_k2,macaroni1-bad-089,1,1.667,0.3376,1.329,0.2092,0.2267
visa_macaroni1_v1_k2,macaroni1-bad-090,1,1.66,0.3623,1.298,0.2145,0.2253
visa_macaroni1_v1_k2,macaroni1-bad-091,1,1.639,0.3389,1.3,0.2142,0.2284
visa_macaroni1_v1_k2,macaroni1-bad-092,1,1.575,0.3232,1.252,0.2224,0.228
visa_macaroni1_v1_k2,macaroni1-bad-093,1,1.603,0.3284,1.274,0.2185,0.2264
visa_macaroni1_v1_k2,macaroni1-bad-094,1,1.596,0.3245,1.271,0.219,0.2295
visa_macaroni1_v1_k2,macaroni1-bad-095,1,1.655,0.3127,1.343,0.2072,0.2198
visa_macaroni1_v1_k2,macaroni1-bad-096,1,1.594,0.3384,1.256,0.2218,0.2234
visa_macaroni1_v1_k2,macaroni1-bad-097,1,1.647,0.3667,1.281,0.2174,0.2301
visa_macaroni1_v1_k2,macaroni1-bad-098,1,1.602,0.3457,1.256,0.2217,0.2203
visa_macaroni1_v1_k2,macaroni1-bad-099,1,1.605,0.2336,1.372,0.2023,0.216
visa_macaroni1_v1_k2,macaroni1-good-0217,0,1.764,0.3184,1.445,0.1907,0.2087
visa_macaroni1_v1_k2,macaroni1-good-0411,0,1.672,0.2698,1.402,0.1975,0.221
visa_macaroni1_v1_k2,macaroni1-good-0911,0,1.745,0.343,1.402,0.1975,0.2107
visa_macaroni1_v1_k2,macaroni1-good-0939,0,1.69,0.2747,1.416,0.1953,0.2214
visa_macaroni1_v1_k2,macaroni1-good-0340,0,1.821,0.341,1.48,0.1854,0.2162
visa_macaroni1_v1_k2,macaroni1-good-0875,0,1.701,0.2986,1.402,0.1974,0.2151
visa_macaroni1_v1_k2,macaroni1-good-0211,0,1.616,0.2727,1.344,0.2069,0.211
visa_macaroni1_v1_k2,macaroni1-good-0348,0,1.752,0.3367,1.415,0.1954,0.2261
visa_macaroni1_v1_k2,macaroni1-good-0111,0,1.661,0.289,1.372,0.2023,0.2142
visa_macaroni1_v1_k2,macaroni1-good-0778,0,1.64,0.2854,1.3545,0.2052,0.2118
visa_macaroni1_v1_k2,macaroni1-good-0067,0,1.701,0.2615,1.439,0.1917,0.2136
visa_macaroni1_v1_k2,macaroni1-good-0405,0,1.753,0.2786,1.475,0.1863,0.2091
visa_macaroni1_v1_k2,macaroni1-good-0848,0,1.723,0.3455,1.377,0.2014,0.2178
visa_macaroni1_v1_k2,macaroni1-good-0002,0,1.708,0.2869,1.421,0.1945,0.2162
visa_macaroni1_v1_k2,macaroni1-good-0539,0,1.738,0.3228,1.416,0.1953,0.2157
visa_macaroni1_v1_k2,macaroni1-good-0230,0,1.637,0.2937,1.343,0.207,0.2169
visa_macaroni1_v1_k2,macaroni1-good-0233,0,1.602,0.319,1.282,0.2172,0.2125
visa_macaroni1_v1_k2,macaroni1-good-0946,0,1.636,0.3489,1.287,0.2164,0.2244
visa_macaroni1_v1_k2,macaroni1-good-0745,0,1.688,0.3179,1.371,0.2025,0.2156
visa_macaroni1_v1_k2,macaroni1-good-0814,0,1.717,0.3125,1.404,0.1971,0.2207
visa_macaroni1_v1_k2,macaroni1-good-0578,0,1.804,0.362,1.441,0.1913,0.215
visa_macaroni1_v1_k2,macaroni1-good-0366,0,1.758,0.2876,1.471,0.1869,0.2091
visa_macaroni1_v1_k2,macaroni1-good-0165,0,1.635,0.2664,1.368,0.2029,0.2203
visa_macaroni1_v1_k2,macaroni1-good-0918,0,1.815,0.3503,1.465,0.1877,0.2197
visa_macaroni1_v1_k2,macaroni1-good-0065,0,1.722,0.2825,1.439,0.1917,0.2197
visa_macaroni1_v1_k2,macaroni1-good-0040,0,1.577,0.2588,1.318,0.211,0.2139
visa_macaroni1_v1_k2,macaroni1-good-0581,0,1.665,0.3037,1.361,0.204,0.215
visa_macaroni1_v1_k2,macaroni1-good-0462,0,1.691,0.3015,1.39,0.1995,0.2114
visa_macaroni1_v1_k2,macaroni1-good-0825,0,1.664,0.2452,1.419,0.1948,0.2103
visa_macaroni1_v1_k2,macaroni1-good-0287,0,1.708,0.3027,1.405,0.197,0.2151
visa_macaroni1_v1_k2,macaroni1-good-0118,0,1.643,0.2598,1.383,0.2006,0.216
visa_macaroni1_v1_k2,macaroni1-good-0109,0,1.699,0.293,1.406,0.1968,0.2168
visa_macaroni1_v1_k2,macaroni1-good-0738,0,1.697,0.3403,1.357,0.2047,0.2162
visa_macaroni1_v1_k2,macaroni1-good-0856,0,1.72,0.359,1.361,0.2041,0.2233
visa_macaroni1_v1_k2,macaroni1-good-0754,0,1.608,0.2659,1.343,0.2072,0.223
visa_macaroni1_v1_k2,macaroni1-good-0439,0,1.746,0.3179,1.428,0.1934,0.212
visa_macaroni1_v1_k2,macaroni1-good-0028,0,1.789,0.3127,1.477,0.186,0.2101
visa_macaroni1_v1_k2,macaroni1-good-0318,0,1.752,0.2932,1.459,0.1887,0.2151
visa_macaroni1_v1_k2,macaroni1-good-0520,0,1.705,0.2961,1.409,0.1964,0.2068
visa_macaroni1_v1_k2,macaroni1-good-0320,0,1.744,0.2874,1.457,0.189,0.2125
visa_macaroni1_v1_k2,macaroni1-good-0562,0,1.713,0.2817,1.432,0.1929,0.2119
visa_macaroni1_v1_k2,macaroni1-good-0473,0,1.782,0.3638,1.418,0.195,0.2153
visa_macaroni1_v1_k2,macaroni1-good-0820,0,1.736,0.328,1.408,0.1965,0.2169
visa_macaroni1_v1_k2,macaroni1-good-0327,0,1.801,0.331,1.47,0.187,0.205
visa_macaroni1_v1_k2,macaroni1-good-0642,0,1.755,0.296,1.459,0.1886,0.2217
visa_macaroni1_v1_k2,macaroni1-good-0181,0,1.739,0.3296,1.41,0.1963,0.2155
visa_macaroni1_v1_k2,macaroni1-good-0223,0,1.735,0.296,1.439,0.1917,0.2166
visa_macaroni1_v1_k2,macaroni1-good-0862,0,1.724,0.3113,1.412,0.1959,0.217
visa_macaroni1_v1_k2,macaroni1-good-0953,0,1.65,0.2634,1.387,0.2,0.2169
visa_macaroni1_v1_k2,macaroni1-good-0795,0,1.617,0.2544,1.363,0.2037,0.2148
visa_macaroni1_v1_k2,macaroni1-good-0064,0,1.636,0.269,1.367,0.2031,0.2216
visa_macaroni1_v1_k2,macaroni1-good-0101,0,1.663,0.324,1.339,0.2076,0.223
visa_macaroni1_v1_k2,macaroni1-good-0727,0,1.625,0.2854,1.34,0.2075,0.2239
visa_macaroni1_v1_k2,macaroni1-good-0514,0,1.695,0.3582,1.337,0.208,0.213
visa_macaroni1_v1_k2,macaroni1-good-0843,0,1.765,0.3389,1.426,0.1937,0.2139
