class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_cable_v1_k2,cable-missing_wire-000,1,2.186,-1.807,3.992,0.01813,0.1768
mvtec_cable_v1_k2,cable-missing_wire-001,1,2.197,-1.851,4.047,0.01717,0.1724
mvtec_cable_v1_k2,cable-missing_wire-002,1,2.342,-1.926,4.266,0.013824,0.166
mvtec_cable_v1_k2,cable-missing_wire-003,1,2.176,-1.772,3.95,0.01892,0.196
mvtec_cable_v1_k2,cable-missing_wire-004,1,2.219,-1.745,3.965,0.01863,0.1835
mvtec_cable_v1_k2,cable-missing_wire-005,1,2.287,-1.928,4.215,0.01456,0.1711
mvtec_cable_v1_k2,cable-missing_wire-006,1,2.203,-1.828,4.03,0.01744,0.1772
mvtec_cable_v1_k2,cable-missing_wire-007,1,2.328,-1.893,4.22,0.01447,0.1753
mvtec_cable_v1_k2,cable-missing_wire-008,1,2.197,-1.934,4.133,0.01581,0.1732
mvtec_cable_v1_k2,cable-missing_wire-009,1,2.148,-1.826,3.975,0.01843,0.176
mvtec_cable_v1_k2,cable-poke_insulation-000,1,2.32,-1.862,4.184,0.01503,0.1772
mvtec_cable_v1_k2,cable-poke_insulation-001,1,2.262,-1.913,4.176,0.015144,0.1888
mvtec_cable_v1_k2,cable-poke_insulation-002,1,2.3,-1.94,4.242,0.01418,0.1803
mvtec_cable_v1_k2,cable-poke_insulation-003,1,2.238,-1.786,4.023,0.01756,0.1859
mvtec_cable_v1_k2,cable-poke_insulation-004,1,2.32,-1.954,4.273,0.013725,0.1782
mvtec_cable_v1_k2,cable-poke_insulation-005,1,2.273,-1.917,4.19,0.014915,0.1792
mvtec_cable_v1_k2,cable-poke_insulation-006,1,2.363,-1.875,4.24,0.01423,0.1805
mvtec_cable_v1_k2,cable-poke_insulation-007,1,2.268,-1.808,4.074,0.01671,0.1814
mvtec_cable_v1_k2,cable-poke_insulation-008,1,2.375,-1.927,4.3,0.01337,0.1887
mvtec_cable_v1_k2,cable-poke_insulation-009,1,2.262,-1.861,4.125,0.01593,0.1925
mvtec_cable_v1_k2,cable-cut_outer_insulation-000,1,2.234,-1.955,4.188,0.01493,0.1866
mvtec_cable_v1_k2,cable-cut_outer_insulation-001,1,2.303,-1.895,4.195,0.01482,0.1777
mvtec_cable_v1_k2,cable-cut_outer_insulation-002,1,2.27,-1.937,4.207,0.01469,0.1931
mvtec_cable_v1_k2,cable-cut_outer_insulation-003,1,2.383,-1.831,4.215,0.01457,0.1836
mvtec_cable_v1_k2,cable-cut_outer_insulation-004,1,2.326,-1.884,4.21,0.01463,0.1838
mvtec_cable_v1_k2,cable-cut_outer_insulation-005,1,2.291,-1.771,4.062,0.01692,0.1702
mvtec_cable_v1_k2,cable-cut_outer_insulation-006,1,2.346,-2.047,4.39,0.012215,0.1708
mvtec_cable_v1_k2,cable-cut_outer_insulation-007,1,2.254,-1.869,4.125,0.01593,0.1844
mvtec_cable_v1_k2,cable-cut_outer_insulation-008,1,2.406,-1.909,4.316,0.01318,0.1891
mvtec_cable_v1_k2,cable-cut_outer_insulation-009,1,2.348,-1.909,4.258,0.01397,0.1768
mvtec_cable_v1_k2,cable-good-019,0,2.33,-1.882,4.21,0.0146,0.1816
mvtec_cable_v1_k2,cable-good-002,0,2.238,-1.831,4.07,0.0168,0.1644
mvtec_cable_v1_k2,cable-good-045,0,2.283,-1.872,4.156,0.01544,0.1724
mvtec_cable_v1_k2,cable-good-034,0,2.266,-1.822,4.086,0.0165,0.1797
mvtec_cable_v1_k2,cable-good-005,0,2.37,-1.942,4.312,0.01324,0.164
mvtec_cable_v1_k2,cable-good-025,0,2.318,-2.031,4.35,0.01275,0.1764
mvtec_cable_v1_k2,cable-good-016,0,2.332,-1.97,4.3,0.01337,0.1769
mvtec_cable_v1_k2,cable-good-042,0,2.318,-1.871,4.188,0.01493,0.1764
mvtec_cable_v1_k2,cable-good-039,0,2.203,-1.81,4.01,0.01776,0.1903
mvtec_cable_v1_k2,cable-good-056,0,2.375,-1.876,4.25,0.01405,0.1748
mvtec_cable_v1_k2,cable-good-040,0,2.281,-1.91,4.19,0.0149,0.1792
mvtec_cable_v1_k2,cable-good-015,0,2.264,-1.864,4.13,0.01585,0.1765
mvtec_cable_v1_k2,cable-good-043,0,2.316,-1.935,4.25,0.01405,0.1677
mvtec_cable_v1_k2,cable-good-017,0,2.28,-1.967,4.246,0.014114,0.17
mvtec_cable_v1_k2,cable-good-031,0,2.264,-1.884,4.15,0.01556,0.176
mvtec_cable_v1_k2,cable-good-014,0,2.254,-1.966,4.22,0.01449,0.1691
mvtec_cable_v1_k2,cable-good-050,0,2.41,-2.0,4.41,0.01201,0.1747
mvtec_cable_v1_k2,cable-good-054,0,2.283,-1.943,4.227,0.01439,0.1722
mvtec_cable_v1_k2,cable-good-041,0,2.201,-1.693,3.895,0.01994,0.1896
mvtec_cable_v1_k2,cable-good-037,0,2.346,-1.903,4.25,0.01408,0.1759
mvtec_cable_v1_k2,cable-good-035,0,2.309,-1.882,4.19,0.014915,0.1766
mvtec_cable_v1_k2,cable-good-024,0,2.195,-1.921,4.117,0.01604,0.1735
mvtec_cable_v1_k2,cable-good-029,0,2.348,-1.977,4.324,0.01307,0.1749
mvtec_cable_v1_k2,cable-good-011,0,2.314,-1.9375,4.25,0.01404,0.1635
mvtec_cable_v1_k2,cable-good-012,0,2.307,-1.88,4.188,0.01497,0.1693
mvtec_cable_v1_k2,cable-good-013,0,2.373,-1.961,4.336,0.01295,0.1729
mvtec_cable_v1_k2,cable-good-052,0,2.283,-1.931,4.215,0.01457,0.1771
mvtec_cable_v1_k2,cable-good-004,0,2.227,-1.889,4.117,0.01607,0.1788
mvtec_cable_v1_k2,cable-good-033,0,2.348,-1.876,4.223,0.014435,0.1803
mvtec_cable_v1_k2,cable-good-057,0,2.283,-1.865,4.15,0.01554,0.1788
mvtec_cable_v1_k2,cable-good-047,0,2.332,-1.877,4.21,0.01464,0.176
mvtec_cable_v1_k2,cable-good-008,0,2.273,-1.844,4.117,0.01602,0.1687
mvtec_cable_v1_k2,cable-good-032,0,2.346,-1.977,4.32,0.0131,0.1819
mvtec_cable_v1_k2,cable-good-020,0,2.318,-1.862,4.18,0.01506,0.174
mvtec_cable_v1_k2,cable-good-009,0,2.264,-1.9,4.164,0.015305,0.1605
mvtec_cable_v1_k2,cable-good-007,0,2.336,-1.847,4.184,0.01503,0.182
mvtec_cable_v1_k2,cable-good-022,0,2.307,-1.947,4.254,0.01401,0.1785
mvtec_cable_v1_k2,cable-good-049,0,2.377,-2.002,4.38,0.01238,0.1776
mvtec_cable_v1_k2,cable-good-023,0,2.29,-1.969,4.258,0.013954,0.1747
mvtec_cable_v1_k2,cable-good-027,0,2.277,-1.901,4.18,0.01509,0.1735
mvtec_cable_v1_k2,cable-good-001,0,2.338,-1.966,4.305,0.013336,0.1763
mvtec_cable_v1_k2,cable-good-038,0,2.3,-1.9375,4.24,0.01423,0.176
mvtec_cable_v1_k2,cable-good-018,0,2.303,-1.937,4.24,0.01421,0.1748
mvtec_cable_v1_k2,cable-good-028,0,2.3,-1.961,4.26,0.0139,0.174
mvtec_cable_v1_k2,cable-good-053,0,2.291,-1.975,4.266,0.01385,0.1682
mvtec_cable_v1_k2,cable-good-030,0,2.297,-1.922,4.22,0.0145,0.1727
mvtec_cable_v1_k2,cable-good-026,0,2.328,-1.957,4.285,0.01359,0.1743
mvtec_cable_v1_k2,cable-good-000,0,2.242,-1.978,4.22,0.01449,0.163
mvtec_cable_v1_k2,cable-good-010,0,2.326,-1.946,4.273,0.013756,0.1798
mvtec_cable_v1_k2,cable-good-044,0,2.398,-1.94,4.34,0.012886,0.1682
mvtec_cable_v1_k2,cable-good-021,0,2.305,-1.961,4.266,0.01385,0.1707
mvtec_cable_v1_k2,cable-good-046,0,2.348,-1.968,4.316,0.01318,0.1731
mvtec_cable_v1_k2,cable-good-051,0,2.213,-1.823,4.035,0.01736,0.1781
mvtec_cable_v1_k2,cable-good-055,0,2.344,-1.816,4.16,0.015366,0.1814
mvtec_cable_v1_k2,cable-good-048,0,2.248,-1.978,4.227,0.014404,0.1692
mvtec_cable_v1_k2,cable-good-003,0,2.4,-1.992,4.39,0.012215,0.1763
mvtec_cable_v1_k2,cable-good-036,0,2.234,-1.88,4.113,0.01608,0.1846
mvtec_cable_v1_k2,cable-good-006,0,2.338,-1.826,4.164,0.015305,0.179
mvtec_cable_v1_k2,cable-missing_cable-000,1,2.346,-1.614,3.96,0.0187,0.1843
mvtec_cable_v1_k2,cable-missing_cable-001,1,2.139,-1.6875,3.826,0.02133,0.1847
mvtec_cable_v1_k2,cable-missing_cable-002,1,2.117,-1.569,3.688,0.02444,0.1858
mvtec_cable_v1_k2,cable-missing_cable-003,1,2.36,-1.816,4.176,0.01513,0.1804
mvtec_cable_v1_k2,cable-missing_cable-004,1,2.35,-1.767,4.117,0.01604,0.1813
mvtec_cable_v1_k2,cable-missing_cable-005,1,2.176,-1.604,3.78,0.02232,0.189
mvtec_cable_v1_k2,cable-missing_cable-006,1,1.859,-0.8047,2.664,0.0651,0.2137
mvtec_cable_v1_k2,cable-missing_cable-007,1,2.09,-1.2705,3.36,0.03357,0.2125
mvtec_cable_v1_k2,cable-missing_cable-008,1,1.995,-1.4375,3.434,0.03128,0.1978
mvtec_cable_v1_k2,cable-missing_cable-009,1,1.913,-1.094,3.008,0.04712,0.2053
mvtec_cable_v1_k2,cable-missing_cable-010,1,2.172,-1.245,3.418,0.03177,0.1941
mvtec_cable_v1_k2,cable-missing_cable-011,1,2.299,-1.321,3.621,0.02608,0.1898
mvtec_cable_v1_k2,cable-cable_swap-000,1,2.332,-1.862,4.195,0.014854,0.1699
mvtec_cable_v1_k2,cable-cable_swap-001,1,2.31,-1.778,4.09,0.01648,0.1788
mvtec_cable_v1_k2,cable-cable_swap-002,1,2.238,-1.919,4.156,0.01541,0.1759
mvtec_cable_v1_k2,cable-cable_swap-003,1,2.244,-1.844,4.086,0.0165,0.1726
mvtec_cable_v1_k2,cable-cable_swap-004,1,2.318,-1.82,4.14,0.0157,0.1752
mvtec_cable_v1_k2,cable-cable_swap-005,1,2.3,-1.874,4.176,0.015144,0.1698
mvtec_cable_v1_k2,cable-cable_swap-006,1,2.223,-1.806,4.027,0.01749,0.1804
mvtec_cable_v1_k2,cable-cable_swap-007,1,2.326,-1.851,4.176,0.015114,0.1741
mvtec_cable_v1_k2,cable-cable_swap-008,1,2.23,-1.679,3.91,0.01967,0.1829
mvtec_cable_v1_k2,cable-cable_swap-009,1,2.37,-1.893,4.26,0.0139,0.1786
mvtec_cable_v1_k2,cable-cable_swap-010,1,2.193,-1.806,4.0,0.018,0.1718
mvtec_cable_v1_k2,cable-cable_swap-011,1,2.201,-1.682,3.883,0.02017,0.1685
mvtec_cable_v1_k2,cable-cut_inner_insulation-000,1,2.248,-1.905,4.152,0.01547,0.1923
mvtec_cable_v1_k2,cable-cut_inner_insulation-001,1,2.373,-1.846,4.22,0.0145,0.1814
mvtec_cable_v1_k2,cable-cut_inner_insulation-002,1,2.295,-1.735,4.03,0.01746,0.1941
mvtec_cable_v1_k2,cable-cut_inner_insulation-003,1,2.328,-1.907,4.234,0.01427,0.1893
mvtec_cable_v1_k2,cable-cut_inner_insulation-004,1,2.36,-1.767,4.125,0.01588,0.1813
