class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_macaroni1_v2_k2,macaroni1-bad-000,1,1.855,-0.794,2.648,0.06604,0.1702
visa_macaroni1_v2_k2,macaroni1-bad-001,1,1.775,-0.7583,2.533,0.07355,0.1683
visa_macaroni1_v2_k2,macaroni1-bad-002,1,1.81,-0.768,2.578,0.0706,0.1703
visa_macaroni1_v2_k2,macaroni1-bad-003,1,1.843,-0.7456,2.588,0.0699,0.1686
visa_macaroni1_v2_k2,macaroni1-bad-004,1,1.853,-0.839,2.691,0.0635,0.1613
visa_macaroni1_v2_k2,macaroni1-bad-005,1,1.956,-0.796,2.752,0.05997,0.1683
visa_macaroni1_v2_k2,macaroni1-bad-006,1,1.836,-0.8047,2.64,0.0666,0.1742
visa_macaroni1_v2_k2,macaroni1-bad-007,1,1.861,-0.774,2.635,0.0669,0.1674
visa_macaroni1_v2_k2,macaroni1-bad-008,1,1.844,-0.7573,2.602,0.0691,0.17
visa_macaroni1_v2_k2,macaroni1-bad-009,1,1.931,-0.7637,2.695,0.0633,0.1644
visa_macaroni1_v2_k2,macaroni1-bad-010,1,1.917,-0.702,2.62,0.06793,0.1743
visa_macaroni1_v2_k2,macaroni1-bad-011,1,1.882,-0.7925,2.674,0.0645,0.1683
visa_macaroni1_v2_k2,macaroni1-bad-012,1,1.92,-0.746,2.666,0.065,0.1731
visa_macaroni1_v2_k2,macaroni1-bad-013,1,1.816,-0.723,2.54,0.0731,0.1693
visa_macaroni1_v2_k2,macaroni1-bad-014,1,1.857,-0.8037,2.66,0.0653,0.1732
visa_macaroni1_v2_k2,macaroni1-bad-015,1,1.938,-0.751,2.69,0.0636,0.1699
visa_macaroni1_v2_k2,macaroni1-bad-016,1,1.876,-0.7974,2.674,0.0646,0.1775
visa_macaroni1_v2_k2,macaroni1-bad-017,1,1.869,-0.731,2.6,0.06915,0.1691
visa_macaroni1_v2_k2,macaroni1-bad-018,1,1.839,-0.791,2.629,0.06726,0.1683
visa_macaroni1_v2_k2,macaroni1-bad-019,1,1.883,-0.7485,2.63,0.06714,0.174
visa_macaroni1_v2_k2,macaroni1-bad-020,1,1.877,-0.74,2.617,0.06805,0.1685
visa_macaroni1_v2_k2,macaroni1-bad-021,1,1.945,-0.776,2.72,0.06174,0.1678
visa_macaroni1_v2_k2,macaroni1-bad-022,1,1.868,-0.657,2.525,0.0741,0.1761
visa_macaroni1_v2_k2,macaroni1-bad-023,1,1.759,-0.728,2.486,0.0768,0.1732
visa_macaroni1_v2_k2,macaroni1-bad-024,1,1.84,-0.7896,2.629,0.06726,0.1744
visa_macaroni1_v2_k2,macaroni1-bad-025,1,1.784,-0.786,2.57,0.07104,0.1677
visa_macaroni1_v2_k2,macaroni1-bad-026,1,1.772,-0.7393,2.512,0.075,0.1705
visa_macaroni1_v2_k2,macaroni1-bad-027,1,1.756,-0.748,2.504,0.07556,0.175
visa_macaroni1_v2_k2,macaroni1-bad-028,1,1.71,-0.7163,2.426,0.0812,0.174
visa_macaroni1_v2_k2,macaroni1-bad-029,1,1.946,-0.7085,2.654,0.0657,0.1731
visa_macaroni1_v2_k2,macaroni1-bad-030,1,1.724,-0.74,2.465,0.0784,0.1755
visa_macaroni1_v2_k2,macaroni1-bad-031,1,1.718,-0.6978,2.416,0.082,0.1774
visa_macaroni1_v2_k2,macaroni1-bad-032,1,1.789,-0.739,2.527,0.0739,0.1744
visa_macaroni1_v2_k2,macaroni1-bad-033,1,1.791,-0.781,2.572,0.071,0.1827
visa_macaroni1_v2_k2,macaroni1-bad-034,1,1.739,-0.715,2.453,0.07916,0.1791
visa_macaroni1_v2_k2,macaroni1-bad-035,1,1.68,-0.7437,2.424,0.0814,0.1794
visa_macaroni1_v2_k2,macaroni1-bad-036,1,1.685,-0.6885,2.373,0.08527,0.1776
visa_macaroni1_v2_k2,macaroni1-bad-037,1,1.621,-0.7134,2.334,0.0883,0.1772
visa_macaroni1_v2_k2,macaroni1-bad-038,1,1.899,-0.752,2.652,0.0659,0.1694
visa_macaroni1_v2_k2,macaroni1-bad-039,1,1.757,-0.753,2.51,0.0752,0.1687
visa_macaroni1_v2_k2,macaroni1-bad-040,1,1.768,-0.7207,2.488,0.07666,0.1708
visa_macaroni1_v2_k2,macaroni1-bad-041,1,1.74,-0.7183,2.459,0.0788,0.172
visa_macaroni1_v2_k2,macaroni1-bad-042,1,1.847,-0.7144,2.56,0.0717,0.1704
visa_macaroni1_v2_k2,macaroni1-bad-043,1,1.771,-0.715,2.486,0.07684,0.1721
visa_macaroni1_v2_k2,macaroni1-bad-044,1,1.891,-0.6963,2.586,0.07,0.1685
visa_macaroni1_v2_k2,macaroni1-bad-045,1,1.754,-0.7207,2.475,0.07764,0.1746
visa_macaroni1_v2_k2,macaroni1-bad-046,1,1.862,-0.744,2.605,0.0687,0.165
visa_macaroni1_v2_k2,macaroni1-bad-047,1,1.742,-0.7534,2.496,0.0762,0.1648
visa_macaroni1_v2_k2,macaroni1-bad-048,1,1.868,-0.7236,2.592,0.06964,0.1699
visa_macaroni1_v2_k2,macaroni1-bad-049,1,1.931,-0.6685,2.6,0.0692,0.1732
visa_macaroni1_v2_k2,macaroni1-bad-050,1,1.96,-0.76,2.719,0.06183,0.1707
visa_macaroni1_v2_k2,macaroni1-bad-051,1,1.971,-0.7344,2.705,0.0627,0.1708
visa_macaroni1_v2_k2,macaroni1-bad-052,1,1.913,-0.7515,2.664,0.0651,0.1688
visa_macaroni1_v2_k2,macaroni1-bad-053,1,1.878,-0.739,2.617,0.06805,0.174
visa_macaroni1_v2_k2,macaroni1-bad-054,1,1.774,-0.747,2.521,0.07434,0.1759
visa_macaroni1_v2_k2,macaroni1-bad-055,1,1.945,-0.688,2.633,0.067,0.1755
visa_macaroni1_v2_k2,macaroni1-bad-056,1,1.86,-0.7686,2.629,0.0673,0.1703
visa_macaroni1_v2_k2,macaroni1-bad-057,1,1.784,-0.722,2.506,0.07544,0.1738
visa_macaroni1_v2_k2,macaroni1-bad-058,1,1.785,-0.7476,2.533,0.0736,0.1735
visa_macaroni1_v2_k2,macaroni1-bad-059,1,1.768,-0.733,2.5,0.0758,0.1769
visa_macaroni1_v2_k2,macaroni1-bad-060,1,1.8,-0.721,2.521,0.0744,0.179
visa_macaroni1_v2_k2,macaroni1-bad-061,1,1.866,-0.7583,2.625,0.06757,0.1688
visa_macaroni1_v2_k2,macaroni1-bad-062,1,1.94,-0.7266,2.668,0.06494,0.1787
visa_macaroni1_v2_k2,macaroni1-bad-063,1,1.854,-0.709,2.562,0.0716,0.1764
visa_macaroni1_v2_k2,macaroni1-bad-064,1,1.7295,-0.7905,2.52,0.07446,0.1722
visa_macaroni1_v2_k2,macaroni1-bad-065,1,1.781,-0.708,2.488,0.0766,0.1759
visa_macaroni1_v2_k2,macaroni1-bad-066,1,1.924,-0.7593,2.684,0.06396,0.1743
visa_macaroni1_v2_k2,macaroni1-bad-067,1,2.004,-0.716,2.719,0.06183,0.1683
visa_macaroni1_v2_k2,macaroni1-bad-068,1,1.905,-0.804,2.709,0.0624,0.1656
visa_macaroni1_v2_k2,macaroni1-bad-069,1,1.815,-0.6973,2.512,0.07495,0.1736
visa_macaroni1_v2_k2,macaroni1-bad-070,1,1.876,-0.7153,2.592,0.0697,0.1692
visa_macaroni1_v2_k2,macaroni1-bad-071,1,1.882,-0.679,2.56,0.0717,0.1752
visa_macaroni1_v2_k2,macaroni1-bad-072,1,1.824,-0.8013,2.625,0.0675,0.168
