class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_metal_nut_v2_k2,metal_nut-color-000,1,1.975,0.707,1.268,0.2197,0.2756
mvtec_metal_nut_v2_k2,metal_nut-color-001,1,1.787,0.542,1.245,0.2235,0.2976
mvtec_metal_nut_v2_k2,metal_nut-color-002,1,1.666,0.5283,1.138,0.2428,0.3003
mvtec_metal_nut_v2_k2,metal_nut-color-003,1,1.635,0.545,1.09,0.2517,0.31
mvtec_metal_nut_v2_k2,metal_nut-color-004,1,1.806,0.6553,1.15,0.2405,0.2852
mvtec_metal_nut_v2_k2,metal_nut-color-005,1,1.768,0.6387,1.129,0.2444,0.2822
mvtec_metal_nut_v2_k2,metal_nut-color-006,1,1.833,0.61,1.223,0.2274,0.3022
mvtec_metal_nut_v2_k2,metal_nut-color-007,1,1.8545,0.593,1.262,0.2207,0.2964
mvtec_metal_nut_v2_k2,metal_nut-color-008,1,1.709,0.6226,1.086,0.2522,0.2986
mvtec_metal_nut_v2_k2,metal_nut-color-009,1,1.884,0.722,1.162,0.2384,0.2898
mvtec_metal_nut_v2_k2,metal_nut-color-010,1,1.91,0.711,1.199,0.2316,0.298
mvtec_metal_nut_v2_k2,metal_nut-color-011,1,1.851,0.7134,1.137,0.2428,0.29
mvtec_metal_nut_v2_k2,metal_nut-color-012,1,1.772,0.7075,1.064,0.2563,0.3064
mvtec_metal_nut_v2_k2,metal_nut-color-013,1,1.734,0.581,1.153,0.2399,0.2915
mvtec_metal_nut_v2_k2,metal_nut-color-014,1,1.794,0.6343,1.16,0.2388,0.304
mvtec_metal_nut_v2_k2,metal_nut-color-015,1,1.851,0.6313,1.219,0.228,0.2834
mvtec_metal_nut_v2_k2,metal_nut-color-016,1,1.826,0.608,1.219,0.2283,0.3008
mvtec_metal_nut_v2_k2,metal_nut-color-017,1,1.877,0.7417,1.135,0.2432,0.302
mvtec_metal_nut_v2_k2,metal_nut-color-018,1,1.742,0.5215,1.221,0.2278,0.2786
mvtec_metal_nut_v2_k2,metal_nut-color-019,1,1.738,0.594,1.145,0.2416,0.2964
mvtec_metal_nut_v2_k2,metal_nut-color-020,1,1.755,0.6016,1.153,0.2399,0.294
mvtec_metal_nut_v2_k2,metal_nut-color-021,1,1.891,0.7075,1.184,0.2345,0.2856
mvtec_metal_nut_v2_k2,metal_nut-scratch-000,1,1.901,0.6987,1.203,0.231,0.2944
mvtec_metal_nut_v2_k2,metal_nut-scratch-001,1,1.8545,0.622,1.232,0.2257,0.2998
mvtec_metal_nut_v2_k2,metal_nut-scratch-002,1,1.853,0.67,1.183,0.2346,0.2964
mvtec_metal_nut_v2_k2,metal_nut-scratch-003,1,1.855,0.6167,1.238,0.2246,0.301
mvtec_metal_nut_v2_k2,metal_nut-scratch-004,1,1.714,0.5137,1.2,0.2314,0.2903
mvtec_metal_nut_v2_k2,metal_nut-scratch-005,1,1.732,0.5024,1.23,0.2262,0.3013
mvtec_metal_nut_v2_k2,metal_nut-scratch-006,1,1.866,0.69,1.176,0.2357,0.3057
mvtec_metal_nut_v2_k2,metal_nut-scratch-007,1,1.806,0.6665,1.139,0.2424,0.3064
mvtec_metal_nut_v2_k2,metal_nut-scratch-008,1,1.689,0.625,1.064,0.2563,0.3086
mvtec_metal_nut_v2_k2,metal_nut-scratch-009,1,1.741,0.5903,1.15,0.2404,0.3032
mvtec_metal_nut_v2_k2,metal_nut-scratch-010,1,1.807,0.6934,1.113,0.2473,0.311
mvtec_metal_nut_v2_k2,metal_nut-scratch-011,1,1.765,0.6714,1.094,0.251,0.307
