class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_capsule_v1_k2,capsule-squeeze-000,1,1.68,1.049,0.631,0.3474,0.2727
mvtec_capsule_v1_k2,capsule-squeeze-001,1,1.563,0.998,0.5654,0.3623,0.2861
mvtec_capsule_v1_k2,capsule-squeeze-002,1,1.588,0.951,0.6367,0.346,0.2747
mvtec_capsule_v1_k2,capsule-squeeze-003,1,1.592,0.929,0.6626,0.34,0.2717
mvtec_capsule_v1_k2,capsule-squeeze-004,1,1.626,1.029,0.5967,0.3552,0.2734
mvtec_capsule_v1_k2,capsule-squeeze-005,1,1.577,0.9775,0.5996,0.3545,0.2732
mvtec_capsule_v1_k2,capsule-squeeze-006,1,1.655,1.044,0.6113,0.3518,0.2754
mvtec_capsule_v1_k2,capsule-squeeze-007,1,1.602,1.125,0.4766,0.383,0.2861
mvtec_capsule_v1_k2,capsule-squeeze-008,1,1.576,0.961,0.615,0.3508,0.2725
mvtec_capsule_v1_k2,capsule-squeeze-009,1,1.507,1.046,0.461,0.3867,0.28
mvtec_capsule_v1_k2,capsule-squeeze-010,1,1.584,0.9355,0.6484,0.3433,0.2776
mvtec_capsule_v1_k2,capsule-squeeze-011,1,1.636,1.044,0.592,0.3562,0.2764
mvtec_capsule_v1_k2,capsule-squeeze-012,1,1.57,1.046,0.5244,0.3718,0.274
mvtec_capsule_v1_k2,capsule-squeeze-013,1,1.513,0.96,0.5527,0.3652,0.2773
mvtec_capsule_v1_k2,capsule-squeeze-014,1,1.599,1.072,0.5264,0.3713,0.2842
mvtec_capsule_v1_k2,capsule-squeeze-015,1,1.623,1.019,0.6045,0.3533,0.2778
mvtec_capsule_v1_k2,capsule-squeeze-016,1,1.647,1.097,0.551,0.3657,0.2737
mvtec_capsule_v1_k2,capsule-squeeze-017,1,1.575,0.9106,0.6646,0.3396,0.273
mvtec_capsule_v1_k2,capsule-squeeze-018,1,1.67,1.039,0.631,0.3474,0.2725
mvtec_capsule_v1_k2,capsule-squeeze-019,1,1.59,0.9126,0.6772,0.337,0.2705
mvtec_capsule_v1_k2,capsule-scratch-000,1,1.675,1.095,0.58,0.359,0.2715
mvtec_capsule_v1_k2,capsule-scratch-001,1,1.617,0.9404,0.677,0.337,0.2725
mvtec_capsule_v1_k2,capsule-scratch-002,1,1.547,1.027,0.5195,0.373,0.2705
mvtec_capsule_v1_k2,capsule-scratch-003,1,1.55,0.9624,0.5874,0.3572,0.2715
mvtec_capsule_v1_k2,capsule-scratch-004,1,1.598,1.022,0.575,0.36,0.2693
mvtec_capsule_v1_k2,capsule-scratch-005,1,1.614,0.955,0.659,0.3408,0.2642
mvtec_capsule_v1_k2,capsule-scratch-006,1,1.641,1.009,0.632,0.3472,0.2659
mvtec_capsule_v1_k2,capsule-scratch-007,1,1.594,1.017,0.577,0.3596,0.2708
mvtec_capsule_v1_k2,capsule-scratch-008,1,1.647,0.982,0.6655,0.3396,0.2705
mvtec_capsule_v1_k2,capsule-scratch-009,1,1.613,1.061,0.5527,0.3652,0.2708
mvtec_capsule_v1_k2,capsule-scratch-010,1,1.637,0.944,0.693,0.3335,0.2698
mvtec_capsule_v1_k2,capsule-scratch-011,1,1.641,0.955,0.6855,0.335,0.2668
mvtec_capsule_v1_k2,capsule-scratch-012,1,1.647,1.109,0.538,0.3687,0.2666
mvtec_capsule_v1_k2,capsule-scratch-013,1,1.632,1.075,0.5566,0.3643,0.2686
mvtec_capsule_v1_k2,capsule-scratch-014,1,1.713,1.065,0.6475,0.3435,0.2646
mvtec_capsule_v1_k2,capsule-scratch-015,1,1.637,1.075,0.5615,0.3633,0.2725
