class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_chewinggum_v2_k2,chewinggum-bad-000,1,2.342,-1.288,3.629,0.02583,0.1989
visa_chewinggum_v2_k2,chewinggum-bad-001,1,2.482,-1.294,3.777,0.0224,0.1866
visa_chewinggum_v2_k2,chewinggum-bad-002,1,2.365,-1.25,3.615,0.0262,0.1793
visa_chewinggum_v2_k2,chewinggum-bad-003,1,2.365,-1.248,3.613,0.02626,0.1886
visa_chewinggum_v2_k2,chewinggum-bad-004,1,2.285,-1.217,3.502,0.02925,0.1996
visa_chewinggum_v2_k2,chewinggum-bad-005,1,2.322,-1.221,3.543,0.0281,0.1907
visa_chewinggum_v2_k2,chewinggum-bad-006,1,2.242,-1.191,3.434,0.03125,0.1908
visa_chewinggum_v2_k2,chewinggum-bad-007,1,2.436,-1.302,3.738,0.02327,0.1819
visa_chewinggum_v2_k2,chewinggum-bad-008,1,2.516,-1.247,3.762,0.02269,0.1766
visa_chewinggum_v2_k2,chewinggum-bad-009,1,2.17,-1.097,3.266,0.03674,0.1906
visa_chewinggum_v2_k2,chewinggum-bad-010,1,2.355,-1.287,3.643,0.02551,0.1829
visa_chewinggum_v2_k2,chewinggum-bad-011,1,1.966,-1.01,2.977,0.04855,0.2043
visa_chewinggum_v2_k2,chewinggum-bad-012,1,2.338,-1.315,3.652,0.02525,0.1813
visa_chewinggum_v2_k2,chewinggum-bad-013,1,2.459,-1.328,3.787,0.02216,0.1885
visa_chewinggum_v2_k2,chewinggum-bad-014,1,2.402,-1.269,3.672,0.02483,0.1893
visa_chewinggum_v2_k2,chewinggum-bad-015,1,2.34,-1.166,3.506,0.02914,0.1991
visa_chewinggum_v2_k2,chewinggum-bad-016,1,2.363,-1.268,3.63,0.0258,0.1843
visa_chewinggum_v2_k2,chewinggum-bad-017,1,2.33,-1.206,3.535,0.0283,0.197
visa_chewinggum_v2_k2,chewinggum-bad-018,1,2.354,-1.143,3.496,0.02942,0.1914
visa_chewinggum_v2_k2,chewinggum-bad-019,1,2.31,-1.299,3.61,0.02635,0.1865
visa_chewinggum_v2_k2,chewinggum-bad-020,1,2.52,-1.184,3.703,0.02405,0.1866
visa_chewinggum_v2_k2,chewinggum-bad-021,1,2.438,-1.185,3.621,0.02603,0.1934
visa_chewinggum_v2_k2,chewinggum-bad-022,1,2.463,-1.367,3.83,0.02124,0.174
visa_chewinggum_v2_k2,chewinggum-bad-023,1,2.373,-1.317,3.691,0.02435,0.1827
visa_chewinggum_v2_k2,chewinggum-bad-024,1,2.416,-1.241,3.656,0.02516,0.1902
visa_chewinggum_v2_k2,chewinggum-bad-025,1,2.568,-1.344,3.912,0.0196,0.1737
visa_chewinggum_v2_k2,chewinggum-bad-026,1,2.443,-1.403,3.848,0.0209,0.174
visa_chewinggum_v2_k2,chewinggum-bad-027,1,2.51,-1.297,3.807,0.02174,0.1934
visa_chewinggum_v2_k2,chewinggum-bad-028,1,2.627,-1.376,4.004,0.01793,0.1761
visa_chewinggum_v2_k2,chewinggum-bad-029,1,2.518,-1.291,3.809,0.0217,0.1781
visa_chewinggum_v2_k2,chewinggum-bad-030,1,2.389,-1.295,3.684,0.02452,0.1857
visa_chewinggum_v2_k2,chewinggum-bad-031,1,2.51,-1.381,3.89,0.02002,0.1797
visa_chewinggum_v2_k2,chewinggum-bad-032,1,2.58,-1.343,3.922,0.0194,0.1799
visa_chewinggum_v2_k2,chewinggum-bad-033,1,2.512,-1.318,3.83,0.02124,0.1741
visa_chewinggum_v2_k2,chewinggum-bad-034,1,2.51,-1.271,3.781,0.0223,0.1796
visa_chewinggum_v2_k2,chewinggum-bad-035,1,2.46,-1.179,3.64,0.02559,0.1818
visa_chewinggum_v2_k2,chewinggum-bad-036,1,2.54,-1.323,3.863,0.02058,0.183
visa_chewinggum_v2_k2,chewinggum-bad-037,1,2.594,-1.417,4.01,0.01779,0.1757
visa_chewinggum_v2_k2,chewinggum-bad-038,1,2.395,-1.222,3.617,0.02618,0.1859
visa_chewinggum_v2_k2,chewinggum-bad-039,1,2.531,-1.331,3.863,0.02058,0.1812
visa_chewinggum_v2_k2,chewinggum-bad-040,1,2.314,-1.276,3.59,0.02684,0.1918
visa_chewinggum_v2_k2,chewinggum-bad-041,1,2.479,-1.372,3.852,0.02083,0.1915
visa_chewinggum_v2_k2,chewinggum-bad-042,1,2.46,-1.213,3.674,0.02475,0.1921
visa_chewinggum_v2_k2,chewinggum-bad-043,1,2.438,-1.265,3.703,0.02408,0.1869
visa_chewinggum_v2_k2,chewinggum-bad-044,1,2.45,-1.385,3.834,0.02116,0.1857
visa_chewinggum_v2_k2,chewinggum-bad-045,1,2.281,-1.265,3.547,0.02803,0.1942
visa_chewinggum_v2_k2,chewinggum-bad-046,1,2.395,-1.223,3.617,0.02615,0.2041
visa_chewinggum_v2_k2,chewinggum-bad-047,1,2.398,-1.318,3.717,0.02373,0.1873
visa_chewinggum_v2_k2,chewinggum-bad-048,1,2.201,-1.096,3.297,0.03568,0.2048
visa_chewinggum_v2_k2,chewinggum-bad-049,1,2.426,-1.283,3.709,0.02391,0.1918
visa_chewinggum_v2_k2,chewinggum-bad-050,1,2.357,-1.207,3.564,0.02753,0.1973
visa_chewinggum_v2_k2,chewinggum-bad-051,1,2.422,-1.322,3.744,0.0231,0.192
visa_chewinggum_v2_k2,chewinggum-bad-052,1,2.346,-1.226,3.57,0.02734,0.2008
visa_chewinggum_v2_k2,chewinggum-bad-053,1,2.42,-1.147,3.566,0.02745,0.2017
visa_chewinggum_v2_k2,chewinggum-bad-054,1,2.428,-1.276,3.703,0.02403,0.1855
visa_chewinggum_v2_k2,chewinggum-bad-055,1,2.467,-1.293,3.76,0.02277,0.1804
visa_chewinggum_v2_k2,chewinggum-bad-056,1,2.47,-1.358,3.828,0.02127,0.185
