class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_hazelnut_v2_k2,hazelnut-print-000,1,1.801,0.9404,0.8604,0.2974,0.272
mvtec_hazelnut_v2_k2,hazelnut-print-001,1,1.724,0.6953,1.028,0.2634,0.2686
mvtec_hazelnut_v2_k2,hazelnut-print-002,1,1.774,0.861,0.9136,0.2864,0.2678
mvtec_hazelnut_v2_k2,hazelnut-print-003,1,1.6045,0.6763,0.928,0.2832,0.258
mvtec_hazelnut_v2_k2,hazelnut-print-004,1,1.67,0.681,0.989,0.2712,0.275
mvtec_hazelnut_v2_k2,hazelnut-print-005,1,1.825,0.735,1.09,0.2515,0.2617
mvtec_hazelnut_v2_k2,hazelnut-print-006,1,1.501,0.723,0.778,0.3147,0.2773
mvtec_hazelnut_v2_k2,hazelnut-print-007,1,1.525,0.766,0.7593,0.3188,0.2778
mvtec_hazelnut_v2_k2,hazelnut-print-008,1,1.536,0.535,1.001,0.2688,0.27
mvtec_hazelnut_v2_k2,hazelnut-print-009,1,1.605,0.7603,0.845,0.3005,0.2593
mvtec_hazelnut_v2_k2,hazelnut-print-010,1,1.681,0.7837,0.897,0.2898,0.2737
mvtec_hazelnut_v2_k2,hazelnut-print-011,1,1.389,0.683,0.7056,0.3306,0.2751
mvtec_hazelnut_v2_k2,hazelnut-print-012,1,1.696,0.7773,0.919,0.2852,0.2798
mvtec_hazelnut_v2_k2,hazelnut-print-013,1,1.869,0.7886,1.08,0.2534,0.2546
mvtec_hazelnut_v2_k2,hazelnut-print-014,1,1.711,0.752,0.959,0.277,0.264
mvtec_hazelnut_v2_k2,hazelnut-print-015,1,1.681,0.6797,1.001,0.2688,0.2578
mvtec_hazelnut_v2_k2,hazelnut-print-016,1,1.746,0.817,0.929,0.2832,0.2742
mvtec_hazelnut_v2_k2,hazelnut-hole-000,1,1.683,0.9736,0.709,0.3298,0.278
mvtec_hazelnut_v2_k2,hazelnut-hole-001,1,1.728,0.856,0.8716,0.295,0.2698
mvtec_hazelnut_v2_k2,hazelnut-hole-002,1,1.523,0.7485,0.775,0.3154,0.269
mvtec_hazelnut_v2_k2,hazelnut-hole-003,1,1.698,0.8716,0.8267,0.3044,0.2725
mvtec_hazelnut_v2_k2,hazelnut-hole-004,1,1.632,0.687,0.945,0.28,0.2642
mvtec_hazelnut_v2_k2,hazelnut-hole-005,1,1.706,0.796,0.91,0.2869,0.2607
mvtec_hazelnut_v2_k2,hazelnut-hole-006,1,1.6455,0.7515,0.894,0.2903,0.2693
mvtec_hazelnut_v2_k2,hazelnut-hole-007,1,1.534,0.685,0.849,0.2996,0.2544
mvtec_hazelnut_v2_k2,hazelnut-hole-008,1,1.475,0.5,0.9746,0.274,0.2642
mvtec_hazelnut_v2_k2,hazelnut-hole-009,1,1.691,0.774,0.9175,0.2854,0.2603
mvtec_hazelnut_v2_k2,hazelnut-hole-010,1,1.616,0.7256,0.8906,0.291,0.2756
mvtec_hazelnut_v2_k2,hazelnut-hole-011,1,1.602,0.752,0.8496,0.2996,0.2737
mvtec_hazelnut_v2_k2,hazelnut-hole-012,1,1.71,0.9873,0.7227,0.327,0.288
mvtec_hazelnut_v2_k2,hazelnut-hole-013,1,1.584,0.842,0.742,0.3225,0.2769
mvtec_hazelnut_v2_k2,hazelnut-hole-014,1,1.608,0.761,0.847,0.3,0.2722
mvtec_hazelnut_v2_k2,hazelnut-hole-015,1,1.726,0.957,0.7686,0.317,0.2754
mvtec_hazelnut_v2_k2,hazelnut-hole-016,1,1.552,0.865,0.6865,0.3347,0.273
mvtec_hazelnut_v2_k2,hazelnut-hole-017,1,1.601,0.817,0.7837,0.3135,0.2803
mvtec_hazelnut_v2_k2,hazelnut-good-019,0,1.815,0.7217,1.094,0.251,0.258
mvtec_hazelnut_v2_k2,hazelnut-good-002,0,1.504,0.6323,0.8716,0.295,0.2585
mvtec_hazelnut_v2_k2,hazelnut-good-034,0,1.787,0.716,1.071,0.2551,0.2644
mvtec_hazelnut_v2_k2,hazelnut-good-005,0,1.705,0.771,0.934,0.282,0.2612
mvtec_hazelnut_v2_k2,hazelnut-good-025,0,1.696,0.7256,0.9707,0.2747,0.261
mvtec_hazelnut_v2_k2,hazelnut-good-016,0,1.658,0.681,0.977,0.2734,0.2585
mvtec_hazelnut_v2_k2,hazelnut-good-039,0,1.83,0.7534,1.076,0.2542,0.2583
mvtec_hazelnut_v2_k2,hazelnut-good-015,0,1.659,0.7046,0.9546,0.278,0.2646
mvtec_hazelnut_v2_k2,hazelnut-good-017,0,1.719,0.706,1.013,0.2664,0.2546
mvtec_hazelnut_v2_k2,hazelnut-good-031,0,1.914,0.8286,1.086,0.2524,0.2554
mvtec_hazelnut_v2_k2,hazelnut-good-014,0,1.881,0.8066,1.074,0.2546,0.2612
mvtec_hazelnut_v2_k2,hazelnut-good-037,0,1.673,0.5757,1.098,0.2502,0.2607
mvtec_hazelnut_v2_k2,hazelnut-good-035,0,1.809,0.7295,1.079,0.2537,0.2476
mvtec_hazelnut_v2_k2,hazelnut-good-024,0,1.767,0.628,1.139,0.2426,0.249
mvtec_hazelnut_v2_k2,hazelnut-good-029,0,1.72,0.6367,1.083,0.253,0.26
mvtec_hazelnut_v2_k2,hazelnut-good-011,0,1.724,0.6865,1.037,0.2617,0.262
mvtec_hazelnut_v2_k2,hazelnut-good-012,0,1.575,0.5957,0.9795,0.273,0.2534
mvtec_hazelnut_v2_k2,hazelnut-good-013,0,1.602,0.705,0.8965,0.2898,0.2654
mvtec_hazelnut_v2_k2,hazelnut-good-004,0,1.754,0.7944,0.9595,0.277,0.2532
mvtec_hazelnut_v2_k2,hazelnut-good-033,0,1.795,0.732,1.0625,0.2568,0.2522
mvtec_hazelnut_v2_k2,hazelnut-good-008,0,1.747,0.7573,0.9897,0.271,0.2583
mvtec_hazelnut_v2_k2,hazelnut-good-032,0,1.761,0.798,0.963,0.2764,0.2651
mvtec_hazelnut_v2_k2,hazelnut-good-020,0,1.642,0.7466,0.895,0.29,0.2678
mvtec_hazelnut_v2_k2,hazelnut-good-009,0,1.631,0.662,0.9688,0.2751,0.2605
mvtec_hazelnut_v2_k2,hazelnut-good-007,0,1.519,0.618,0.9004,0.289,0.264
mvtec_hazelnut_v2_k2,hazelnut-good-022,0,1.64,0.692,0.9478,0.2793,0.2664
mvtec_hazelnut_v2_k2,hazelnut-good-023,0,1.669,0.715,0.954,0.278,0.26
mvtec_hazelnut_v2_k2,hazelnut-good-027,0,1.675,0.6045,1.07,0.2554,0.2612
mvtec_hazelnut_v2_k2,hazelnut-good-001,0,1.753,0.8853,0.8677,0.2957,0.2598
mvtec_hazelnut_v2_k2,hazelnut-good-038,0,1.719,0.7295,0.9893,0.271,0.2512
mvtec_hazelnut_v2_k2,hazelnut-good-018,0,1.62,0.7075,0.9126,0.2864,0.2656
mvtec_hazelnut_v2_k2,hazelnut-good-028,0,1.6875,0.7207,0.967,0.2756,0.2656
mvtec_hazelnut_v2_k2,hazelnut-good-030,0,1.723,0.591,1.132,0.2438,0.2524
mvtec_hazelnut_v2_k2,hazelnut-good-026,0,1.756,0.7524,1.004,0.2683,0.263
mvtec_hazelnut_v2_k2,hazelnut-good-000,0,1.66,0.668,0.992,0.2705,0.2593
mvtec_hazelnut_v2_k2,hazelnut-good-010,0,1.651,0.6914,0.96,0.2769,0.2603
mvtec_hazelnut_v2_k2,hazelnut-good-021,0,1.817,0.74,1.077,0.2542,0.261
mvtec_hazelnut_v2_k2,hazelnut-good-003,0,1.702,0.711,0.991,0.2708,0.2537
mvtec_hazelnut_v2_k2,hazelnut-good-036,0,1.655,0.671,0.9844,0.272,0.2593
mvtec_hazelnut_v2_k2,hazelnut-good-006,0,1.654,0.648,1.006,0.2676,0.2593
mvtec_hazelnut_v2_k2,hazelnut-crack-000,1,1.782,0.914,0.868,0.2957,0.2761
mvtec_hazelnut_v2_k2,hazelnut-crack-001,1,1.763,0.859,0.904,0.2883,0.2778
mvtec_hazelnut_v2_k2,hazelnut-crack-002,1,1.593,0.774,0.819,0.306,0.2783
mvtec_hazelnut_v2_k2,hazelnut-crack-003,1,1.723,0.8535,0.869,0.2954,0.2764
mvtec_hazelnut_v2_k2,hazelnut-crack-004,1,1.533,0.818,0.7153,0.3284,0.2712
mvtec_hazelnut_v2_k2,hazelnut-crack-005,1,1.693,0.832,0.8613,0.297,0.2742
mvtec_hazelnut_v2_k2,hazelnut-crack-006,1,1.609,0.8105,0.799,0.3103,0.2761
mvtec_hazelnut_v2_k2,hazelnut-crack-007,1,1.551,0.8823,0.6685,0.3389,0.2942
mvtec_hazelnut_v2_k2,hazelnut-crack-008,1,1.54,0.7275,0.8125,0.3074,0.282
mvtec_hazelnut_v2_k2,hazelnut-crack-009,1,1.65,0.8403,0.81,0.3079,0.2898
mvtec_hazelnut_v2_k2,hazelnut-crack-010,1,1.653,0.781,0.8726,0.2947,0.2856
mvtec_hazelnut_v2_k2,hazelnut-crack-011,1,1.701,0.756,0.9453,0.2798,0.282
mvtec_hazelnut_v2_k2,hazelnut-crack-012,1,1.679,0.8354,0.8433,0.3008,0.2668
mvtec_hazelnut_v2_k2,hazelnut-crack-013,1,1.651,0.7236,0.9277,0.2834,0.2646
mvtec_hazelnut_v2_k2,hazelnut-crack-014,1,1.681,0.7036,0.977,0.2734,0.2761
mvtec_hazelnut_v2_k2,hazelnut-crack-015,1,1.779,0.928,0.851,0.2993,0.2786
mvtec_hazelnut_v2_k2,hazelnut-crack-016,1,1.85,0.85,0.9995,0.269,0.2573
mvtec_hazelnut_v2_k2,hazelnut-crack-017,1,1.52,0.8022,0.7173,0.328,0.2842
mvtec_hazelnut_v2_k2,hazelnut-cut-000,1,1.862,0.7695,1.093,0.251,0.2632
mvtec_hazelnut_v2_k2,hazelnut-cut-001,1,1.672,0.6636,1.008,0.2673,0.2642
mvtec_hazelnut_v2_k2,hazelnut-cut-002,1,1.707,0.813,0.894,0.2903,0.2666
mvtec_hazelnut_v2_k2,hazelnut-cut-003,1,1.694,0.8022,0.892,0.2908,0.2664
mvtec_hazelnut_v2_k2,hazelnut-cut-004,1,1.697,0.795,0.9023,0.2886,0.2683
mvtec_hazelnut_v2_k2,hazelnut-cut-005,1,1.805,0.93,0.8745,0.2944,0.2522
mvtec_hazelnut_v2_k2,hazelnut-cut-006,1,1.662,0.801,0.8613,0.297,0.2703
mvtec_hazelnut_v2_k2,hazelnut-cut-007,1,1.618,1.005,0.6133,0.3513,0.2742
mvtec_hazelnut_v2_k2,hazelnut-cut-008,1,1.584,0.864,0.72,0.3274,0.2676
mvtec_hazelnut_v2_k2,hazelnut-cut-009,1,1.667,0.848,0.819,0.306,0.2659
mvtec_hazelnut_v2_k2,hazelnut-cut-010,1,1.575,0.7427,0.8325,0.3032,0.2637
mvtec_hazelnut_v2_k2,hazelnut-cut-011,1,1.768,0.899,0.8687,0.2957,0.2563
mvtec_hazelnut_v2_k2,hazelnut-cut-012,1,1.636,0.8247,0.811,0.3076,0.2563
mvtec_hazelnut_v2_k2,hazelnut-cut-013,1,1.655,0.7173,0.938,0.2812,0.2688
mvtec_hazelnut_v2_k2,hazelnut-cut-014,1,1.639,0.8164,0.8223,0.3052,0.272
mvtec_hazelnut_v2_k2,hazelnut-cut-015,1,1.563,0.849,0.7144,0.3286,0.2712
mvtec_hazelnut_v2_k2,hazelnut-cut-016,1,1.599,0.586,1.013,0.2664,0.2559
