class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_bottle_v2_k2,bottle-broken_large-000,1,1.78,0.7256,1.055,0.2583,0.2822
mvtec_bottle_v2_k2,bottle-broken_large-001,1,1.883,0.7163,1.166,0.2374,0.2725
mvtec_bottle_v2_k2,bottle-broken_large-002,1,1.861,0.755,1.106,0.2485,0.286
mvtec_bottle_v2_k2,bottle-broken_large-003,1,1.66,0.713,0.9473,0.2795,0.3167
mvtec_bottle_v2_k2,bottle-broken_large-004,1,1.91,0.7246,1.186,0.234,0.2625
mvtec_bottle_v2_k2,bottle-broken_large-005,1,1.814,0.6562,1.158,0.239,0.2585
mvtec_bottle_v2_k2,bottle-broken_large-006,1,1.84,0.8013,1.039,0.2615,0.289
mvtec_bottle_v2_k2,bottle-broken_large-007,1,1.816,0.746,1.07,0.2554,0.2861
mvtec_bottle_v2_k2,bottle-broken_large-008,1,1.839,0.809,1.029,0.2632,0.2842
mvtec_bottle_v2_k2,bottle-broken_large-009,1,1.825,0.6943,1.131,0.244,0.268
mvtec_bottle_v2_k2,bottle-broken_large-010,1,1.877,0.8413,1.035,0.262,0.2815
mvtec_bottle_v2_k2,bottle-broken_large-011,1,1.749,0.6562,1.093,0.251,0.2683
mvtec_bottle_v2_k2,bottle-broken_large-012,1,1.893,0.6807,1.212,0.2294,0.261
mvtec_bottle_v2_k2,bottle-broken_large-013,1,1.811,0.7256,1.085,0.2527,0.2874
mvtec_bottle_v2_k2,bottle-broken_large-014,1,1.799,0.7163,1.082,0.253,0.2642
mvtec_bottle_v2_k2,bottle-broken_large-015,1,1.901,0.6855,1.216,0.2286,0.2715
mvtec_bottle_v2_k2,bottle-broken_large-016,1,1.762,0.8286,0.933,0.2822,0.2947
mvtec_bottle_v2_k2,bottle-broken_large-017,1,1.97,0.8413,1.129,0.2445,0.2773
mvtec_bottle_v2_k2,bottle-broken_large-018,1,1.876,0.8594,1.017,0.2656,0.2893
mvtec_bottle_v2_k2,bottle-broken_large-019,1,1.944,0.849,1.096,0.2507,0.2932
mvtec_bottle_v2_k2,bottle-good-019,0,1.957,0.554,1.402,0.1974,0.2422
mvtec_bottle_v2_k2,bottle-good-002,0,1.888,0.5156,1.372,0.2023,0.2415
mvtec_bottle_v2_k2,bottle-good-005,0,1.987,0.6133,1.374,0.202,0.2393
