class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_grid_v2_k2,grid-broken-000,1,1.461,1.013,0.4482,0.39,0.277
mvtec_grid_v2_k2,grid-broken-001,1,1.483,1.049,0.4346,0.393,0.27
mvtec_grid_v2_k2,grid-broken-002,1,1.603,1.194,0.4082,0.3994,0.26
mvtec_grid_v2_k2,grid-broken-003,1,1.762,1.377,0.3848,0.405,0.2756
mvtec_grid_v2_k2,grid-broken-004,1,1.609,1.276,0.333,0.4175,0.279
mvtec_grid_v2_k2,grid-broken-005,1,1.714,1.281,0.4326,0.3936,0.2822
mvtec_grid_v2_k2,grid-broken-006,1,1.647,1.236,0.4111,0.3987,0.274
mvtec_grid_v2_k2,grid-broken-007,1,1.594,1.18,0.414,0.398,0.2725
mvtec_grid_v2_k2,grid-broken-008,1,1.613,1.142,0.4717,0.3843,0.2712
mvtec_grid_v2_k2,grid-broken-009,1,1.663,1.282,0.3809,0.406,0.2786
mvtec_grid_v2_k2,grid-broken-010,1,1.607,1.129,0.4785,0.3826,0.2622
mvtec_grid_v2_k2,grid-broken-011,1,1.673,1.231,0.4414,0.3914,0.2507
mvtec_grid_v2_k2,grid-metal_contamination-000,1,1.644,1.132,0.5117,0.3748,0.2097
mvtec_grid_v2_k2,grid-metal_contamination-001,1,1.54,1.026,0.5137,0.3743,0.2361
mvtec_grid_v2_k2,grid-metal_contamination-002,1,1.67,1.262,0.4082,0.3994,0.2632
mvtec_grid_v2_k2,grid-metal_contamination-003,1,1.591,1.118,0.4727,0.384,0.2319
mvtec_grid_v2_k2,grid-metal_contamination-004,1,1.452,0.9683,0.484,0.3813,0.2627
mvtec_grid_v2_k2,grid-metal_contamination-005,1,1.666,1.249,0.417,0.3972,0.2542
mvtec_grid_v2_k2,grid-metal_contamination-006,1,1.628,1.197,0.4307,0.394,0.273
mvtec_grid_v2_k2,grid-metal_contamination-007,1,1.686,1.217,0.4688,0.385,0.269
mvtec_grid_v2_k2,grid-metal_contamination-008,1,1.6455,1.201,0.4443,0.3906,0.2295
mvtec_grid_v2_k2,grid-metal_contamination-009,1,1.638,1.076,0.5615,0.3633,0.258
mvtec_grid_v2_k2,grid-metal_contamination-010,1,1.65,1.097,0.5537,0.365,0.258
mvtec_grid_v2_k2,grid-good-019,0,1.497,0.9224,0.5747,0.36,0.273
mvtec_grid_v2_k2,grid-good-002,0,1.613,1.037,0.576,0.3599,0.262
mvtec_grid_v2_k2,grid-good-005,0,1.582,1.074,0.508,0.3757,0.2861
mvtec_grid_v2_k2,grid-good-016,0,1.684,1.069,0.6143,0.351,0.2257
mvtec_grid_v2_k2,grid-good-015,0,1.523,0.951,0.5723,0.3606,0.2876
mvtec_grid_v2_k2,grid-good-017,0,1.543,1.002,0.541,0.368,0.2825
mvtec_grid_v2_k2,grid-good-014,0,1.519,0.936,0.5825,0.3584,0.266
mvtec_grid_v2_k2,grid-good-011,0,1.58,1.0205,0.5596,0.3635,0.2722
mvtec_grid_v2_k2,grid-good-012,0,1.446,0.845,0.601,0.354,0.271
mvtec_grid_v2_k2,grid-good-013,0,1.642,1.0625,0.579,0.3591,0.2556
mvtec_grid_v2_k2,grid-good-004,0,1.485,0.937,0.5483,0.3662,0.307
mvtec_grid_v2_k2,grid-good-008,0,1.647,1.044,0.6035,0.3535,0.2201
mvtec_grid_v2_k2,grid-good-020,0,1.548,0.9766,0.5713,0.3608,0.3062
mvtec_grid_v2_k2,grid-good-009,0,1.48,0.853,0.6274,0.3481,0.2627
mvtec_grid_v2_k2,grid-good-007,0,1.508,0.924,0.584,0.358,0.2676
mvtec_grid_v2_k2,grid-good-001,0,1.66,1.066,0.5938,0.3557,0.2773
mvtec_grid_v2_k2,grid-good-018,0,1.492,0.9653,0.527,0.3713,0.2356
mvtec_grid_v2_k2,grid-good-000,0,1.627,1.013,0.6143,0.351,0.2695
mvtec_grid_v2_k2,grid-good-010,0,1.409,0.8687,0.5405,0.3682,0.2832
mvtec_grid_v2_k2,grid-good-003,0,1.685,1.068,0.616,0.3506,0.2634
mvtec_grid_v2_k2,grid-good-006,0,1.57,1.019,0.552,0.3655,0.2856
mvtec_grid_v2_k2,grid-bent-000,1,1.448,0.9814,0.4668,0.3853,0.2805
mvtec_grid_v2_k2,grid-bent-001,1,1.749,1.261,0.4883,0.3804,0.2251
mvtec_grid_v2_k2,grid-bent-002,1,1.74,1.237,0.503,0.377,0.2563
mvtec_grid_v2_k2,grid-bent-003,1,1.733,1.335,0.3984,0.4016,0.2773
mvtec_grid_v2_k2,grid-bent-004,1,1.747,1.315,0.4316,0.3938,0.276
mvtec_grid_v2_k2,grid-bent-005,1,1.663,1.152,0.5107,0.375,0.2634
mvtec_grid_v2_k2,grid-bent-006,1,1.719,1.308,0.4111,0.3987,0.2805
mvtec_grid_v2_k2,grid-bent-007,1,1.59,1.081,0.509,0.3755,0.2664
mvtec_grid_v2_k2,grid-bent-008,1,1.738,1.189,0.549,0.3662,0.2115
mvtec_grid_v2_k2,grid-bent-009,1,1.784,1.375,0.4092,0.3992,0.2695
mvtec_grid_v2_k2,grid-bent-010,1,1.701,1.232,0.4688,0.385,0.26
mvtec_grid_v2_k2,grid-bent-011,1,1.688,1.289,0.3994,0.4014,0.2786
mvtec_grid_v2_k2,grid-glue-000,1,1.594,1.087,0.507,0.376,0.275
mvtec_grid_v2_k2,grid-glue-001,1,1.657,1.162,0.495,0.3787,0.2876
mvtec_grid_v2_k2,grid-glue-002,1,1.762,1.348,0.414,0.398,0.2744
mvtec_grid_v2_k2,grid-glue-003,1,1.759,1.212,0.547,0.3667,0.239
mvtec_grid_v2_k2,grid-glue-004,1,1.588,1.162,0.4258,0.395,0.2898
mvtec_grid_v2_k2,grid-glue-005,1,1.447,1.077,0.37,0.4084,0.3093
mvtec_grid_v2_k2,grid-glue-006,1,1.601,1.156,0.4443,0.3906,0.2905
mvtec_grid_v2_k2,grid-glue-007,1,1.767,1.259,0.508,0.3757,0.2769
mvtec_grid_v2_k2,grid-glue-008,1,1.782,1.242,0.54,0.3682,0.2598
mvtec_grid_v2_k2,grid-glue-009,1,1.528,1.109,0.419,0.3967,0.3103
mvtec_grid_v2_k2,grid-glue-010,1,1.683,1.24,0.4424,0.391,0.2798
mvtec_grid_v2_k2,grid-thread-000,1,1.59,1.048,0.542,0.3677,0.2695
mvtec_grid_v2_k2,grid-thread-001,1,1.538,1.067,0.4707,0.3845,0.2213
mvtec_grid_v2_k2,grid-thread-002,1,1.774,1.272,0.502,0.3772,0.2751
mvtec_grid_v2_k2,grid-thread-003,1,1.634,1.178,0.456,0.388,0.2854
mvtec_grid_v2_k2,grid-thread-004,1,1.422,1.069,0.3525,0.4128,0.2893
mvtec_grid_v2_k2,grid-thread-005,1,1.485,1.145,0.3408,0.4155,0.2585
mvtec_grid_v2_k2,grid-thread-006,1,1.561,1.16,0.4004,0.4011,0.2822
mvtec_grid_v2_k2,grid-thread-007,1,1.849,1.428,0.421,0.3962,0.267
mvtec_grid_v2_k2,grid-thread-008,1,1.713,1.308,0.4053,0.4001,0.2522
mvtec_grid_v2_k2,grid-thread-009,1,1.704,1.283,0.421,0.3962,0.293
mvtec_grid_v2_k2,grid-thread-010,1,1.445,0.992,0.4531,0.3887,0.297
