class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_wood_v1_k2,wood-color-000,1,1.198,1.214,-0.01563,0.504,0.3604
mvtec_wood_v1_k2,wood-color-001,1,1.081,1.183,-0.10156,0.5254,0.3718
mvtec_wood_v1_k2,wood-color-002,1,1.303,1.39,-0.0869,0.5215,0.3591
mvtec_wood_v1_k2,wood-color-003,1,1.251,1.264,-0.012695,0.503,0.3682
mvtec_wood_v1_k2,wood-color-004,1,1.124,1.133,-0.00879,0.502,0.3582
mvtec_wood_v1_k2,wood-color-005,1,1.388,1.365,0.02246,0.4944,0.3591
mvtec_wood_v1_k2,wood-color-006,1,1.041,1.089,-0.04785,0.5117,0.364
mvtec_wood_v1_k2,wood-color-007,1,1.12,1.182,-0.06152,0.515,0.361
mvtec_wood_v1_k2,wood-scratch-000,1,1.237,1.202,0.03516,0.4912,0.3572
mvtec_wood_v1_k2,wood-scratch-001,1,1.288,1.221,0.0674,0.4832,0.36
mvtec_wood_v1_k2,wood-scratch-002,1,1.147,1.2705,-0.12305,0.531,0.3691
mvtec_wood_v1_k2,wood-scratch-003,1,1.029,1.096,-0.0664,0.5166,0.3562
mvtec_wood_v1_k2,wood-scratch-004,1,1.035,1.156,-0.1211,0.5303,0.3677
mvtec_wood_v1_k2,wood-scratch-005,1,1.243,1.38,-0.1367,0.534,0.3767
mvtec_wood_v1_k2,wood-scratch-006,1,1.287,1.338,-0.05078,0.5127,0.3694
mvtec_wood_v1_k2,wood-scratch-007,1,0.9,1.085,-0.185,0.546,0.3992
mvtec_wood_v1_k2,wood-scratch-008,1,1.215,1.274,-0.05957,0.5146,0.3767
mvtec_wood_v1_k2,wood-scratch-009,1,1.288,1.342,-0.0537,0.513,0.3696
mvtec_wood_v1_k2,wood-scratch-010,1,1.32,1.376,-0.05566,0.5137,0.3613
mvtec_wood_v1_k2,wood-scratch-011,1,1.139,1.164,-0.02539,0.5063,0.3723
mvtec_wood_v1_k2,wood-scratch-012,1,1.165,1.251,-0.08594,0.5215,0.371
mvtec_wood_v1_k2,wood-scratch-013,1,1.049,1.135,-0.08594,0.5215,0.3674
mvtec_wood_v1_k2,wood-scratch-014,1,1.084,1.152,-0.06836,0.517,0.3606
mvtec_wood_v1_k2,wood-scratch-015,1,1.13,1.247,-0.1172,0.5293,0.375
mvtec_wood_v1_k2,wood-scratch-016,1,1.258,1.246,0.01172,0.497,0.3738
mvtec_wood_v1_k2,wood-scratch-017,1,1.226,1.264,-0.0381,0.5093,0.357
mvtec_wood_v1_k2,wood-scratch-018,1,1.242,1.154,0.0879,0.478,0.356
mvtec_wood_v1_k2,wood-scratch-019,1,1.174,1.253,-0.0791,0.5195,0.3674
mvtec_wood_v1_k2,wood-scratch-020,1,1.222,1.191,0.03027,0.4924,0.354
mvtec_wood_v1_k2,wood-hole-000,1,1.191,1.259,-0.0674,0.5166,0.366
mvtec_wood_v1_k2,wood-hole-001,1,1.141,1.251,-0.11035,0.5273,0.3696
mvtec_wood_v1_k2,wood-hole-002,1,1.348,1.506,-0.1582,0.5396,0.3667
mvtec_wood_v1_k2,wood-hole-003,1,1.262,1.322,-0.06055,0.515,0.3608
mvtec_wood_v1_k2,wood-hole-004,1,1.314,1.336,-0.02148,0.5054,0.3638
mvtec_wood_v1_k2,wood-hole-005,1,1.369,1.387,-0.01758,0.5044,0.3633
