class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_zipper_v2_k2,zipper-fabric_border-000,1,2.121,0.4312,1.689,0.1558,0.2241
mvtec_zipper_v2_k2,zipper-fabric_border-001,1,2.104,0.371,1.732,0.1503,0.2238
mvtec_zipper_v2_k2,zipper-fabric_border-002,1,2.217,0.4443,1.772,0.1453,0.215
mvtec_zipper_v2_k2,zipper-fabric_border-003,1,2.062,0.4714,1.591,0.1692,0.2338
mvtec_zipper_v2_k2,zipper-fabric_border-004,1,2.11,0.4714,1.638,0.1627,0.2358
mvtec_zipper_v2_k2,zipper-fabric_border-005,1,1.909,0.3635,1.546,0.1757,0.2433
mvtec_zipper_v2_k2,zipper-fabric_border-006,1,2.164,0.4348,1.7295,0.1506,0.2201
mvtec_zipper_v2_k2,zipper-fabric_border-007,1,2.139,0.3892,1.75,0.1481,0.2231
mvtec_zipper_v2_k2,zipper-fabric_border-008,1,2.162,0.496,1.666,0.1589,0.2291
mvtec_zipper_v2_k2,zipper-fabric_border-009,1,2.129,0.4897,1.639,0.1626,0.2206
mvtec_zipper_v2_k2,zipper-fabric_border-010,1,2.123,0.386,1.737,0.1497,0.2206
mvtec_zipper_v2_k2,zipper-fabric_border-011,1,2.219,0.6143,1.6045,0.1674,0.235
mvtec_zipper_v2_k2,zipper-fabric_border-012,1,2.092,0.44,1.652,0.1609,0.2184
mvtec_zipper_v2_k2,zipper-fabric_border-013,1,2.14,0.4417,1.699,0.1545,0.221
mvtec_zipper_v2_k2,zipper-fabric_border-014,1,2.088,0.364,1.724,0.1514,0.2188
mvtec_zipper_v2_k2,zipper-fabric_border-015,1,2.145,0.4583,1.687,0.1562,0.2306
mvtec_zipper_v2_k2,zipper-fabric_border-016,1,2.121,0.416,1.705,0.1538,0.2474
mvtec_zipper_v2_k2,zipper-good-019,0,2.303,0.447,1.855,0.1353,0.2057
mvtec_zipper_v2_k2,zipper-good-002,0,2.297,0.446,1.851,0.1357,0.2078
mvtec_zipper_v2_k2,zipper-good-005,0,2.314,0.405,1.909,0.129,0.1985
mvtec_zipper_v2_k2,zipper-good-025,0,2.264,0.4297,1.834,0.1378,0.205
mvtec_zipper_v2_k2,zipper-good-016,0,2.285,0.441,1.844,0.1366,0.208
mvtec_zipper_v2_k2,zipper-good-015,0,2.287,0.4346,1.853,0.1356,0.2079
mvtec_zipper_v2_k2,zipper-good-017,0,2.252,0.4338,1.818,0.1396,0.2096
mvtec_zipper_v2_k2,zipper-good-031,0,2.316,0.453,1.863,0.1343,0.2006
mvtec_zipper_v2_k2,zipper-good-014,0,2.31,0.4478,1.863,0.1344,0.207
mvtec_zipper_v2_k2,zipper-good-024,0,2.236,0.3662,1.87,0.1335,0.2083
mvtec_zipper_v2_k2,zipper-good-029,0,2.271,0.4407,1.831,0.1382,0.2065
mvtec_zipper_v2_k2,zipper-good-011,0,2.324,0.457,1.867,0.1339,0.2085
mvtec_zipper_v2_k2,zipper-good-012,0,2.275,0.4148,1.86,0.1346,0.2029
mvtec_zipper_v2_k2,zipper-good-013,0,2.307,0.4424,1.864,0.1342,0.2087
mvtec_zipper_v2_k2,zipper-good-004,0,2.29,0.465,1.824,0.1389,0.2081
mvtec_zipper_v2_k2,zipper-good-008,0,2.3,0.4143,1.887,0.1316,0.2018
mvtec_zipper_v2_k2,zipper-good-020,0,2.293,0.4185,1.875,0.133,0.2045
mvtec_zipper_v2_k2,zipper-good-009,0,2.299,0.4158,1.883,0.1321,0.2035
mvtec_zipper_v2_k2,zipper-good-007,0,2.271,0.445,1.826,0.1387,0.207
mvtec_zipper_v2_k2,zipper-good-022,0,2.297,0.4448,1.852,0.1356,0.2053
mvtec_zipper_v2_k2,zipper-good-023,0,2.186,0.375,1.811,0.1406,0.2107
mvtec_zipper_v2_k2,zipper-good-027,0,2.203,0.4817,1.722,0.1517,0.2112
mvtec_zipper_v2_k2,zipper-good-001,0,2.238,0.44,1.799,0.1421,0.2129
mvtec_zipper_v2_k2,zipper-good-018,0,2.27,0.3887,1.881,0.1323,0.2096
mvtec_zipper_v2_k2,zipper-good-028,0,2.268,0.4487,1.818,0.1395,0.2104
mvtec_zipper_v2_k2,zipper-good-030,0,2.309,0.458,1.851,0.1359,0.2039
mvtec_zipper_v2_k2,zipper-good-026,0,2.191,0.3865,1.805,0.1412,0.2024
mvtec_zipper_v2_k2,zipper-good-000,0,2.318,0.4863,1.832,0.138,0.207
mvtec_zipper_v2_k2,zipper-good-010,0,2.312,0.4675,1.845,0.1365,0.2087
mvtec_zipper_v2_k2,zipper-good-021,0,2.303,0.4314,1.871,0.1334,0.207
mvtec_zipper_v2_k2,zipper-good-003,0,2.18,0.3796,1.8,0.1418,0.215
mvtec_zipper_v2_k2,zipper-good-006,0,2.314,0.44,1.875,0.133,0.199
mvtec_zipper_v2_k2,zipper-split_teeth-000,1,2.223,0.394,1.828,0.1384,0.2144
mvtec_zipper_v2_k2,zipper-split_teeth-001,1,2.184,0.4038,1.779,0.1443,0.2211
mvtec_zipper_v2_k2,zipper-split_teeth-002,1,2.205,0.4224,1.783,0.1439,0.225
mvtec_zipper_v2_k2,zipper-split_teeth-003,1,2.18,0.427,1.753,0.1477,0.2183
mvtec_zipper_v2_k2,zipper-split_teeth-004,1,2.121,0.4272,1.693,0.1553,0.2288
mvtec_zipper_v2_k2,zipper-split_teeth-005,1,2.26,0.4504,1.81,0.1407,0.2086
mvtec_zipper_v2_k2,zipper-split_teeth-006,1,2.193,0.4512,1.742,0.149,0.2203
mvtec_zipper_v2_k2,zipper-split_teeth-007,1,2.178,0.4219,1.756,0.1473,0.222
mvtec_zipper_v2_k2,zipper-split_teeth-008,1,2.217,0.4229,1.794,0.1426,0.2139
mvtec_zipper_v2_k2,zipper-split_teeth-009,1,2.291,0.4624,1.828,0.1384,0.2158
mvtec_zipper_v2_k2,zipper-split_teeth-010,1,2.148,0.3958,1.753,0.1477,0.22
mvtec_zipper_v2_k2,zipper-split_teeth-011,1,2.246,0.4287,1.817,0.1398,0.2192
mvtec_zipper_v2_k2,zipper-split_teeth-012,1,2.135,0.3882,1.746,0.1484,0.2207
mvtec_zipper_v2_k2,zipper-split_teeth-013,1,2.182,0.4287,1.753,0.1477,0.218
mvtec_zipper_v2_k2,zipper-split_teeth-014,1,2.227,0.434,1.793,0.1428,0.2151
mvtec_zipper_v2_k2,zipper-split_teeth-015,1,2.04,0.4492,1.59,0.1694,0.223
