class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_pcb2_v2_k2,pcb2-bad-000,1,2.88,-0.7617,3.643,0.02551,0.2151
visa_pcb2_v2_k2,pcb2-bad-001,1,2.846,-0.637,3.482,0.0298,0.2069
visa_pcb2_v2_k2,pcb2-bad-002,1,2.86,-0.706,3.566,0.02751,0.2078
visa_pcb2_v2_k2,pcb2-bad-003,1,2.854,-0.682,3.535,0.02832,0.2169
visa_pcb2_v2_k2,pcb2-bad-004,1,2.81,-0.6187,3.43,0.0314,0.2294
visa_pcb2_v2_k2,pcb2-bad-005,1,2.855,-0.734,3.59,0.02687,0.2216
visa_pcb2_v2_k2,pcb2-bad-006,1,2.924,-0.6147,3.54,0.02823,0.2178
visa_pcb2_v2_k2,pcb2-bad-007,1,2.768,-0.4136,3.182,0.0399,0.2267
visa_pcb2_v2_k2,pcb2-bad-008,1,2.918,-0.586,3.504,0.0292,0.2234
visa_pcb2_v2_k2,pcb2-bad-009,1,2.846,-0.684,3.53,0.02847,0.2146
visa_pcb2_v2_k2,pcb2-bad-010,1,2.951,-0.7754,3.727,0.02351,0.2128
visa_pcb2_v2_k2,pcb2-bad-011,1,2.84,-0.661,3.5,0.02928,0.2177
visa_pcb2_v2_k2,pcb2-bad-012,1,2.836,-0.704,3.54,0.0282,0.21
visa_pcb2_v2_k2,pcb2-bad-013,1,2.83,-0.7847,3.615,0.02621,0.2239
visa_pcb2_v2_k2,pcb2-bad-014,1,2.805,-0.646,3.451,0.03075,0.2164
visa_pcb2_v2_k2,pcb2-bad-015,1,2.848,-0.739,3.586,0.02695,0.229
visa_pcb2_v2_k2,pcb2-bad-016,1,2.92,-0.678,3.598,0.02664,0.2227
visa_pcb2_v2_k2,pcb2-bad-017,1,2.88,-0.7617,3.643,0.02551,0.2262
visa_pcb2_v2_k2,pcb2-bad-018,1,2.85,-0.8086,3.658,0.02513,0.2367
visa_pcb2_v2_k2,pcb2-bad-019,1,2.887,-0.7974,3.684,0.0245,0.2378
visa_pcb2_v2_k2,pcb2-bad-020,1,2.871,-0.758,3.629,0.02586,0.222
visa_pcb2_v2_k2,pcb2-bad-021,1,2.814,-0.7773,3.592,0.02681,0.2262
visa_pcb2_v2_k2,pcb2-bad-022,1,2.912,-0.7695,3.682,0.02457,0.2305
visa_pcb2_v2_k2,pcb2-bad-023,1,2.938,-0.757,3.695,0.02426,0.2223
visa_pcb2_v2_k2,pcb2-bad-024,1,2.977,-0.7437,3.72,0.02365,0.2252
visa_pcb2_v2_k2,pcb2-bad-025,1,2.893,-0.71,3.602,0.02654,0.2292
visa_pcb2_v2_k2,pcb2-bad-026,1,2.828,-0.688,3.516,0.02885,0.2257
visa_pcb2_v2_k2,pcb2-bad-027,1,2.957,-0.7456,3.703,0.02406,0.2269
visa_pcb2_v2_k2,pcb2-bad-028,1,2.824,-0.697,3.521,0.02872,0.227
visa_pcb2_v2_k2,pcb2-bad-029,1,2.88,-0.808,3.69,0.02438,0.2201
visa_pcb2_v2_k2,pcb2-bad-030,1,2.912,-0.714,3.625,0.02594,0.2208
visa_pcb2_v2_k2,pcb2-bad-031,1,2.955,-0.826,3.781,0.0223,0.2238
visa_pcb2_v2_k2,pcb2-bad-032,1,2.867,-0.777,3.645,0.02548,0.2242
visa_pcb2_v2_k2,pcb2-bad-033,1,2.867,-0.643,3.51,0.02902,0.2092
visa_pcb2_v2_k2,pcb2-bad-034,1,2.898,-0.6553,3.555,0.02782,0.2324
visa_pcb2_v2_k2,pcb2-bad-035,1,2.934,-0.7925,3.727,0.02351,0.221
visa_pcb2_v2_k2,pcb2-bad-036,1,2.959,-0.7715,3.73,0.02342,0.2256
visa_pcb2_v2_k2,pcb2-bad-037,1,2.924,-0.7896,3.713,0.02382,0.2294
visa_pcb2_v2_k2,pcb2-bad-038,1,2.922,-0.7754,3.697,0.02419,0.2144
visa_pcb2_v2_k2,pcb2-bad-039,1,2.816,-0.7275,3.543,0.02809,0.2162
visa_pcb2_v2_k2,pcb2-bad-040,1,2.799,-0.83,3.629,0.02586,0.2344
visa_pcb2_v2_k2,pcb2-bad-041,1,2.812,-0.8467,3.66,0.0251,0.2278
visa_pcb2_v2_k2,pcb2-bad-042,1,2.914,-0.7334,3.648,0.02539,0.227
visa_pcb2_v2_k2,pcb2-bad-043,1,2.928,-0.7847,3.713,0.02383,0.2228
visa_pcb2_v2_k2,pcb2-bad-044,1,2.88,-0.765,3.646,0.02544,0.2354
visa_pcb2_v2_k2,pcb2-bad-045,1,2.879,-0.814,3.693,0.02429,0.2316
visa_pcb2_v2_k2,pcb2-bad-046,1,2.832,-0.835,3.668,0.02492,0.2267
visa_pcb2_v2_k2,pcb2-bad-047,1,2.877,-0.85,3.727,0.0235,0.2267
visa_pcb2_v2_k2,pcb2-bad-048,1,2.82,-0.7617,3.582,0.02707,0.2307
visa_pcb2_v2_k2,pcb2-bad-049,1,2.84,-0.6367,3.477,0.02998,0.2297
visa_pcb2_v2_k2,pcb2-bad-050,1,2.947,-0.7646,3.71,0.02385,0.2327
visa_pcb2_v2_k2,pcb2-bad-051,1,2.906,-0.8315,3.738,0.02325,0.2319
visa_pcb2_v2_k2,pcb2-bad-052,1,2.852,-0.6606,3.512,0.02896,0.2156
visa_pcb2_v2_k2,pcb2-bad-053,1,2.912,-0.8335,3.746,0.02307,0.2124
visa_pcb2_v2_k2,pcb2-bad-054,1,2.834,-0.563,3.396,0.03238,0.2081
visa_pcb2_v2_k2,pcb2-bad-055,1,2.93,-0.8286,3.758,0.0228,0.2117
visa_pcb2_v2_k2,pcb2-bad-056,1,2.918,-0.828,3.746,0.02307,0.2189
