class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_transistor_v1_k2,transistor-good-019,0,2.191,0.864,1.328,0.2096,0.2383
mvtec_transistor_v1_k2,transistor-good-002,0,2.156,0.8213,1.335,0.2084,0.2357
mvtec_transistor_v1_k2,transistor-good-045,0,2.273,0.7705,1.503,0.182,0.2524
mvtec_transistor_v1_k2,transistor-good-034,0,2.23,0.7144,1.516,0.18,0.2263
mvtec_transistor_v1_k2,transistor-good-005,0,2.26,0.89,1.369,0.2026,0.2299
mvtec_transistor_v1_k2,transistor-good-025,0,2.25,0.7295,1.5205,0.1794,0.237
mvtec_transistor_v1_k2,transistor-good-016,0,2.176,0.755,1.421,0.1946,0.2388
mvtec_transistor_v1_k2,transistor-good-042,0,2.225,0.745,1.4795,0.1855,0.2307
mvtec_transistor_v1_k2,transistor-good-039,0,2.186,0.6475,1.538,0.1768,0.234
mvtec_transistor_v1_k2,transistor-good-056,0,2.193,0.6523,1.541,0.1764,0.2406
mvtec_transistor_v1_k2,transistor-good-040,0,2.232,0.857,1.375,0.2018,0.2427
mvtec_transistor_v1_k2,transistor-good-015,0,2.17,0.7593,1.41,0.1962,0.2397
mvtec_transistor_v1_k2,transistor-good-043,0,2.158,0.667,1.491,0.1837,0.2378
mvtec_transistor_v1_k2,transistor-good-017,0,2.227,0.889,1.338,0.2079,0.2378
mvtec_transistor_v1_k2,transistor-good-031,0,2.213,0.7437,1.469,0.187,0.2393
mvtec_transistor_v1_k2,transistor-good-014,0,2.223,0.886,1.336,0.2081,0.246
mvtec_transistor_v1_k2,transistor-good-050,0,2.191,0.7773,1.414,0.1956,0.236
mvtec_transistor_v1_k2,transistor-good-054,0,2.225,0.8135,1.411,0.196,0.2517
mvtec_transistor_v1_k2,transistor-good-041,0,2.254,0.8486,1.405,0.197,0.239
mvtec_transistor_v1_k2,transistor-good-037,0,2.12,0.64,1.479,0.1855,0.255
mvtec_transistor_v1_k2,transistor-good-035,0,2.205,0.667,1.538,0.1768,0.2311
mvtec_transistor_v1_k2,transistor-good-024,0,2.232,0.7803,1.452,0.1897,0.2361
mvtec_transistor_v1_k2,transistor-good-029,0,2.264,0.9673,1.297,0.2147,0.2502
mvtec_transistor_v1_k2,transistor-good-011,0,2.236,0.7637,1.473,0.1865,0.2297
mvtec_transistor_v1_k2,transistor-good-012,0,2.227,0.816,1.41,0.1962,0.2373
mvtec_transistor_v1_k2,transistor-good-059,0,2.234,0.815,1.42,0.1947,0.2437
mvtec_transistor_v1_k2,transistor-good-013,0,2.201,0.81,1.391,0.1992,0.231
mvtec_transistor_v1_k2,transistor-good-052,0,2.172,0.9233,1.248,0.2229,0.2432
mvtec_transistor_v1_k2,transistor-good-004,0,2.248,0.874,1.374,0.202,0.2424
mvtec_transistor_v1_k2,transistor-good-033,0,2.242,0.7334,1.509,0.1812,0.2292
mvtec_transistor_v1_k2,transistor-good-058,0,2.348,0.9106,1.4375,0.192,0.2483
mvtec_transistor_v1_k2,transistor-good-057,0,2.17,0.7397,1.43,0.1931,0.2395
mvtec_transistor_v1_k2,transistor-good-047,0,2.309,0.774,1.535,0.1774,0.241
mvtec_transistor_v1_k2,transistor-good-008,0,2.191,0.8896,1.302,0.2139,0.2322
mvtec_transistor_v1_k2,transistor-good-032,0,2.217,0.733,1.484,0.1848,0.2377
mvtec_transistor_v1_k2,transistor-good-020,0,2.158,0.8496,1.309,0.2128,0.2527
mvtec_transistor_v1_k2,transistor-good-009,0,2.219,0.9077,1.311,0.2123,0.2412
mvtec_transistor_v1_k2,transistor-good-007,0,2.16,0.7246,1.436,0.1923,0.2344
mvtec_transistor_v1_k2,transistor-good-022,0,2.24,0.8154,1.425,0.194,0.2375
mvtec_transistor_v1_k2,transistor-good-049,0,2.146,0.725,1.422,0.1945,0.2312
mvtec_transistor_v1_k2,transistor-good-023,0,2.268,0.8213,1.446,0.1906,0.2347
mvtec_transistor_v1_k2,transistor-good-027,0,2.172,0.7114,1.461,0.1884,0.2279
mvtec_transistor_v1_k2,transistor-good-001,0,2.102,0.897,1.205,0.2307,0.2432
mvtec_transistor_v1_k2,transistor-good-038,0,2.25,0.777,1.473,0.1865,0.2383
mvtec_transistor_v1_k2,transistor-good-018,0,2.2,0.7915,1.408,0.1967,0.2426
mvtec_transistor_v1_k2,transistor-good-028,0,2.244,0.8896,1.3545,0.2051,0.252
mvtec_transistor_v1_k2,transistor-good-053,0,2.277,0.783,1.494,0.1833,0.2455
mvtec_transistor_v1_k2,transistor-good-030,0,2.283,0.7627,1.5205,0.1794,0.2373
mvtec_transistor_v1_k2,transistor-good-026,0,2.207,0.811,1.396,0.1985,0.2334
mvtec_transistor_v1_k2,transistor-good-000,0,2.215,0.787,1.428,0.1935,0.2377
mvtec_transistor_v1_k2,transistor-good-010,0,2.303,0.9873,1.315,0.2115,0.2468
mvtec_transistor_v1_k2,transistor-good-044,0,2.166,0.734,1.432,0.1927,0.251
mvtec_transistor_v1_k2,transistor-good-021,0,2.207,0.754,1.453,0.1896,0.2433
mvtec_transistor_v1_k2,transistor-good-046,0,2.266,0.9253,1.34,0.2074,0.2361
mvtec_transistor_v1_k2,transistor-good-051,0,2.197,0.7646,1.433,0.1927,0.2399
mvtec_transistor_v1_k2,transistor-good-055,0,2.203,0.854,1.35,0.206,0.2417
mvtec_transistor_v1_k2,transistor-good-048,0,2.191,0.848,1.344,0.207,0.2368
mvtec_transistor_v1_k2,transistor-good-003,0,2.291,0.937,1.354,0.2052,0.2454
mvtec_transistor_v1_k2,transistor-good-036,0,2.178,0.723,1.455,0.1893,0.2335
mvtec_transistor_v1_k2,transistor-good-006,0,2.17,0.8613,1.309,0.2128,0.2375
mvtec_transistor_v1_k2,transistor-damaged_case-000,1,2.252,0.8545,1.397,0.1982,0.2439
mvtec_transistor_v1_k2,transistor-damaged_case-001,1,2.18,1.032,1.147,0.241,0.2632
mvtec_transistor_v1_k2,transistor-damaged_case-002,1,2.168,0.8296,1.338,0.2078,0.2341
mvtec_transistor_v1_k2,transistor-damaged_case-003,1,1.943,0.746,1.197,0.2319,0.2466
mvtec_transistor_v1_k2,transistor-damaged_case-004,1,2.201,1.123,1.078,0.254,0.2593
mvtec_transistor_v1_k2,transistor-damaged_case-005,1,2.236,0.7524,1.484,0.1848,0.2411
mvtec_transistor_v1_k2,transistor-damaged_case-006,1,2.295,0.8516,1.443,0.191,0.2352
mvtec_transistor_v1_k2,transistor-damaged_case-007,1,2.27,0.958,1.312,0.2123,0.2349
mvtec_transistor_v1_k2,transistor-damaged_case-008,1,2.148,0.8833,1.266,0.2201,0.2494
mvtec_transistor_v1_k2,transistor-damaged_case-009,1,2.191,0.879,1.3125,0.212,0.2537
mvtec_transistor_v1_k2,transistor-bent_lead-000,1,2.262,0.885,1.377,0.2015,0.2428
mvtec_transistor_v1_k2,transistor-bent_lead-001,1,2.217,0.7163,1.5,0.1824,0.248
mvtec_transistor_v1_k2,transistor-bent_lead-002,1,2.244,0.784,1.46,0.1885,0.2451
mvtec_transistor_v1_k2,transistor-bent_lead-003,1,2.23,0.889,1.342,0.2073,0.2458
mvtec_transistor_v1_k2,transistor-bent_lead-004,1,2.254,0.969,1.285,0.2168,0.2424
mvtec_transistor_v1_k2,transistor-bent_lead-005,1,2.18,0.7754,1.404,0.1971,0.246
mvtec_transistor_v1_k2,transistor-bent_lead-006,1,2.18,0.9775,1.202,0.2311,0.2588
mvtec_transistor_v1_k2,transistor-bent_lead-007,1,2.18,0.986,1.193,0.2325,0.253
mvtec_transistor_v1_k2,transistor-bent_lead-008,1,2.28,0.8735,1.406,0.1969,0.2499
mvtec_transistor_v1_k2,transistor-bent_lead-009,1,2.27,0.9395,1.33,0.2091,0.2494
mvtec_transistor_v1_k2,transistor-misplaced-000,1,2.145,0.815,1.33,0.2092,0.2568
mvtec_transistor_v1_k2,transistor-misplaced-001,1,2.225,0.881,1.344,0.2069,0.2656
mvtec_transistor_v1_k2,transistor-misplaced-002,1,1.245,0.378,0.867,0.296,0.2593
mvtec_transistor_v1_k2,transistor-misplaced-003,1,1.275,0.4038,0.8716,0.295,0.2595
mvtec_transistor_v1_k2,transistor-misplaced-004,1,1.993,0.915,1.078,0.254,0.2578
mvtec_transistor_v1_k2,transistor-misplaced-005,1,2.22,1.043,1.178,0.2355,0.2583
mvtec_transistor_v1_k2,transistor-misplaced-006,1,2.248,0.9487,1.299,0.2142,0.2583
mvtec_transistor_v1_k2,transistor-misplaced-007,1,1.92,0.829,1.091,0.2515,0.2856
mvtec_transistor_v1_k2,transistor-misplaced-008,1,2.197,1.061,1.137,0.2429,0.2827
mvtec_transistor_v1_k2,transistor-misplaced-009,1,2.219,0.9414,1.277,0.218,0.2578
mvtec_transistor_v1_k2,transistor-cut_lead-000,1,2.21,0.889,1.322,0.2106,0.2494
mvtec_transistor_v1_k2,transistor-cut_lead-001,1,2.252,0.861,1.391,0.1992,0.2468
mvtec_transistor_v1_k2,transistor-cut_lead-002,1,2.137,0.8804,1.256,0.2216,0.2358
mvtec_transistor_v1_k2,transistor-cut_lead-003,1,2.068,0.8774,1.191,0.2332,0.2487
mvtec_transistor_v1_k2,transistor-cut_lead-004,1,2.148,0.8887,1.26,0.2211,0.2448
mvtec_transistor_v1_k2,transistor-cut_lead-005,1,2.223,0.842,1.381,0.2009,0.2407
mvtec_transistor_v1_k2,transistor-cut_lead-006,1,2.178,0.812,1.365,0.2034,0.247
mvtec_transistor_v1_k2,transistor-cut_lead-007,1,2.197,0.9062,1.291,0.2157,0.2435
mvtec_transistor_v1_k2,transistor-cut_lead-008,1,2.148,0.859,1.289,0.216,0.2375
mvtec_transistor_v1_k2,transistor-cut_lead-009,1,2.145,0.9175,1.227,0.2267,0.2417
